M_id;T_id;Price_d2.1
707;326298;нет
124521;335896;нет
134319;426036;нет
84780;358143;нет
90665;358704;нет
90670;358705;нет
90688;357196;нет
90687;357195;нет
90673;357438;нет
90672;357437;нет
90681;357510;нет
90680;357439;нет
305381;529550;92,65
145687;465360;212,93
225914;467365;нет
169845;465896;122,69
47803;336330;311,13
71569;329748;нет
82909;346991;нет
191526;498723;нет
91179;326356;117,44
33764;330487;112,78
26879;351614;нет
26880;346649;нет
327651;558844;нет
327664;558845;нет
78925;338782;нет
167152;428045;нет
94620;332537;нет
98093;357476;нет
98095;357477;нет
98069;357474;нет
98071;357475;нет
86124;357682;нет
102469;357681;нет
110695;431551;нет
126018;464160;нет
291246;496402;нет
106158;358736;нет
295145;331123;нет
156357;466010;нет
56441;337012;нет
56443;335740;нет
69879;352326;нет
27919;336711;нет
52919;353221;нет
27922;328440;нет
4754;326974;нет
74230;342391;нет
4753;345971;нет
74231;357035;нет
4751;327699;нет
74229;331664;нет
4752;344645;нет
35198;329029;нет
86134;466547;нет
64222;330859;69,87
141599;336570;нет
141603;336571;нет
141597;336574;нет
174210;459525;нет
46539;329801;нет
155341;349148;нет
246620;468843;нет
299212;554780;1020,15
86138;358209;нет
86139;357746;нет
86144;357747;нет
79616;561142;нет
79610;333912;нет
99518;357772;нет
103523;431424;нет
55212;335535;нет
98177;360066;147,2
89591;400139;125,11
99723;357366;нет
99726;357440;нет
111283;407968;41,38
111284;439014;нет
123980;357444;нет
123979;357445;нет
123982;357628;нет
123981;357629;нет
104980;439316;нет
136620;432083;нет
6379;358757;238,48
6253;335827;108,24
275417;450840;нет
104953;358709;нет
104954;358944;нет
104952;358945;нет
97038;358871;нет
12269;348689;нет
12268;334893;нет
6461;326706;нет
12466;330808;нет
17444;335925;нет
27735;467198;нет
8925;466815;нет
27736;466307;нет
83518;382254;нет
77366;353918;нет
77365;334323;нет
77368;346927;нет
77367;327541;нет
139501;438465;нет
139500;377991;нет
139508;438466;нет
139506;377822;нет
4319;328730;125,46
3508;326958;143,86
107840;496351;нет
30428;346314;нет
83956;328072;146,26
118089;327090;нет
325999;562174;нет
52428;350439;нет
52427;329940;нет
86040;439046;нет
86042;439048;нет
60032;416404;7,67
189209;439293;71,11
251069;524441;нет
175861;467617;нет
98540;333841;нет
67597;331131;103,61
39957;331269;365,48
155780;431872;нет
124045;333993;нет
63196;437285;нет
51977;366803;нет
124047;333911;нет
124048;351204;нет
91417;351069;23,95
126526;416059;нет
85479;348057;нет
59819;332854;нет
19942;329958;нет
56080;326699;133,66
29087;330770;нет
74257;333026;нет
74256;337656;нет
74258;333077;нет
96858;461651;нет
96857;461652;нет
102773;357292;нет
102771;344351;нет
102775;354080;нет
46158;347337;нет
102776;357293;нет
102774;357294;нет
102778;354079;нет
102777;357295;нет
93880;353155;нет
93883;335275;нет
96643;356346;нет
96644;356529;нет
166671;450022;нет
85486;330194;нет
85487;334335;нет
85485;356768;нет
5365;356012;нет
85489;336832;нет
85488;336032;нет
85491;334094;нет
85490;357660;нет
80052;327216;нет
85255;353102;нет
85253;353234;нет
85254;353671;нет
95512;345617;нет
176045;356493;нет
176046;356528;нет
176051;337079;нет
95510;352998;нет
95513;352999;нет
80053;329671;нет
81696;349526;нет
80054;330458;нет
100006;328237;нет
100007;353759;нет
9256;327572;нет
62595;345682;нет
62596;345239;нет
24281;327289;нет
54756;357966;нет
20978;466816;нет
19709;466817;нет
54758;431924;нет
1905;337842;389,77
129181;438220;нет
90069;358700;нет
64141;329043;нет
50766;439055;нет
70355;335274;нет
8258;436227;нет
89951;336457;нет
342527;570867;нет
132563;564340;нет
132654;564341;нет
26792;336408;нет
25711;357042;нет
25710;330652;нет
25670;357661;нет
97378;357630;нет
97379;357631;нет
97380;358645;нет
4016;327208;527,34
88690;338879;нет
325095;564338;нет
325098;564339;нет
223441;465463;нет
102821;412746;нет
102820;352882;нет
89250;357898;нет
138442;426189;нет
138440;336195;нет
76134;336773;нет
149212;424957;нет
163859;336787;нет
163857;345213;нет
27411;326812;нет
85989;337433;нет
105737;359686;нет
24257;331016;нет
80144;332142;нет
94727;461664;нет
294380;524465;нет
29176;329273;нет
86557;357197;нет
86564;357203;нет
86558;357198;нет
86563;357202;нет
86559;359840;нет
86562;357201;нет
86560;357199;нет
86561;357200;нет
167737;465357;нет
167739;465358;нет
167736;465356;нет
169353;377607;180,38
62736;328680;нет
62899;336020;нет
114935;357948;нет
114938;358014;нет
86447;345742;нет
5209;327841;нет
317326;557235;нет
39640;329713;нет
31895;327256;нет
49584;330984;нет
83565;347927;нет
87723;327786;152,58
122485;432098;нет
100021;357947;нет
100020;353465;нет
158243;427784;нет
158241;427783;нет
88725;340145;нет
76539;346789;нет
76540;353648;нет
111844;357944;нет
111845;357945;нет
96919;357946;нет
96920;357230;нет
137214;360365;561,02
175505;464157;нет
90786;439106;нет
90784;439108;нет
90787;348087;нет
110241;326719;нет
67471;351391;805,63
29468;329639;нет
83571;357168;нет
83572;357749;нет
1364;357750;нет
83568;357751;нет
83569;357752;нет
83570;357753;нет
161921;573291;нет
161916;436416;нет
36133;336739;нет
316615;559055;нет
316612;559054;нет
60000;328491;нет
298445;564360;нет
6034;329230;66,77
6420;329231;нет
61627;394088;нет
235200;487047;нет
115658;357504;109,45
7768;335510;256,27
5825;330117;нет
142348;514548;77,17
4255;327226;158,86
110537;355272;нет
105518;345723;нет
38553;335923;нет
39289;329115;нет
39290;329515;нет
48528;330779;нет
107673;356117;нет
76243;326550;нет
105124;359461;нет
105128;425965;нет
105127;358873;нет
105123;415419;нет
105130;425975;нет
105129;425974;нет
105126;425971;нет
105125;425970;нет
105132;425969;нет
105131;425968;нет
105120;425973;нет
105119;425972;нет
105122;425967;нет
105121;425966;нет
55669;347279;39,78
134430;337029;нет
299058;526181;нет
11953;327084;73,35
56613;331796;нет
56615;332396;нет
91269;357754;нет
105957;439242;нет
105958;439243;нет
105959;381326;нет
31953;327969;нет
5386;330189;523,73
26452;337894;нет
70216;432044;нет
66435;389370;нет
62598;334256;нет
62597;348856;нет
100050;330650;нет
100049;329828;нет
12321;336094;нет
12322;327568;1076,34
174872;328530;170,22
112484;355932;нет
51911;332221;нет
110675;353768;нет
99564;357942;нет
99561;357943;нет
122891;461653;нет
88220;357755;нет
52441;531068;нет
79308;432010;нет
251081;477197;нет
161486;470095;59,73
63552;335937;нет
129887;360053;нет
22691;336041;нет
96889;357398;нет
96890;357399;нет
118460;357400;нет
128963;529496;57,84
125393;413229;нет
130283;366100;нет
94761;416848;нет
94763;425942;нет
53271;386628;нет
13405;334101;нет
88905;356575;нет
88906;356576;нет
88903;356496;нет
88904;356497;нет
98272;352943;нет
98273;353136;нет
98262;351579;нет
98276;356494;нет
98263;352944;нет
56026;335018;нет
174608;440011;нет
97407;357395;нет
97408;357396;нет
97409;357397;нет
143196;335197;нет
143201;331503;нет
143198;334944;нет
36390;328065;нет
28222;361794;нет
19719;351205;нет
28223;330795;нет
130287;359608;нет
130289;432500;нет
130288;432499;нет
62591;336833;нет
62592;348777;нет
62593;333030;нет
62594;345244;нет
308563;526360;нет
180864;467614;нет
303483;526182;нет
303484;526185;нет
5239;326454;116,8
20863;334890;нет
73887;440015;нет
20864;333631;нет
13834;439606;411,39
3762;433972;нет
66006;533929;нет
28586;328749;нет
36568;326475;нет
36570;329411;нет
73989;533045;нет
176073;569823;нет
133400;407037;нет
176074;569822;нет
85318;533075;нет
85314;345007;935,81
143823;425213;нет
347471;572961;нет
353037;570716;нет
353035;570715;нет
21196;431655;нет
112161;357868;178,47
112160;354695;нет
66661;331195;нет
79895;349363;нет
79894;466737;нет
145018;431186;нет
30924;330029;нет
49136;329241;нет
136053;465502;нет
187593;359417;нет
187594;438887;нет
87366;352014;нет
72059;326408;нет
69484;327961;нет
56265;428055;нет
88441;390935;нет
80062;338482;нет
18444;336407;нет
18916;326957;нет
114221;465677;нет
114222;465678;нет
97973;345071;нет
64107;328125;нет
71867;330847;143,03
165640;430985;нет
57004;331468;нет
6288;569676;нет
26435;573119;нет
26435;570616;нет
5926;328203;нет
10341;346675;нет
10342;350177;нет
26437;437270;нет
124447;436413;нет
124446;359411;нет
83926;344485;нет
88235;533898;нет
88236;532085;нет
153386;359932;92,38
153387;359934;257,83
298946;564676;102,39
91283;346251;120,56
7098;326628;нет
7094;327876;нет
108222;436253;нет
137442;413844;нет
84579;360307;нет
121818;425947;222,63
189050;496460;88
18962;329260;нет
72531;336751;нет
68730;380643;нет
174137;440184;нет
184833;466359;нет
138428;532985;нет
46781;329452;нет
128420;416862;нет
135111;438315;нет
336696;564927;53
128385;439600;нет
128386;428257;нет
117530;415924;нет
193144;533126;нет
44491;377615;нет
89171;531920;нет
89173;531767;нет
134910;572291;70,88
140328;413615;нет
46961;330021;нет
69485;392911;нет
44492;328502;нет
156929;413914;нет
99368;413644;нет
134908;573148;нет
46962;354549;нет
42556;360105;23,51
272941;391841;81,56
62198;330032;нет
62196;332032;нет
62200;332033;нет
54527;330100;нет
122361;432014;25,07
177905;532360;нет
87119;354122;нет
69488;340541;нет
91293;343737;нет
152453;531476;нет
105546;438628;нет
124352;424774;нет
190602;551564;627,05
31170;331045;нет
107832;406783;нет
110997;466362;нет
111019;437497;нет
85813;331980;нет
85814;333890;нет
97334;357453;нет
76891;349072;нет
76892;346630;нет
90580;416669;нет
107768;339039;нет
84192;334509;47,21
84193;327635;77,28
89956;346221;нет
89960;352246;нет
89958;345207;нет
28495;329853;191,93
85821;335642;нет
85824;347129;нет
64108;344952;нет
68677;344663;нет
68679;344584;нет
297637;529506;нет
297638;529507;нет
297634;529505;79,24
187185;465967;нет
187186;465966;нет
12133;327687;119,5
64989;569674;нет
152462;532750;нет
115861;354114;нет
115858;562278;нет
116980;562279;нет
9269;332446;нет
81356;425676;нет
126008;463447;нет
127389;438287;нет
127390;437593;496,27
124483;439238;1541,85
54728;332245;нет
54730;346805;нет
95634;466363;нет
78713;346435;нет
78714;351202;нет
78715;346710;149
78716;345397;290
78717;347125;нет
139412;428197;нет
139414;359817;нет
139410;359870;нет
12217;404527;11819,67
4080;328290;105,1
4082;328564;103,89
104956;532221;нет
153401;531665;нет
9857;532400;нет
156494;531244;нет
156495;533071;нет
156492;531789;нет
11963;414873;нет
17606;348809;нет
17989;330012;нет
17990;330127;нет
4488;329494;нет
156492;329973;нет
156477;326690;нет
156478;353269;нет
4483;327948;нет
72062;331826;287,32
17169;326903;561,44
174110;567837;нет
98833;359094;нет
90338;408567;нет
158387;438830;нет
158383;438829;нет
158384;439264;нет
124796;424981;273,14
124798;346603;950,96
230220;470100;нет
285389;557608;нет
161618;467164;нет
328921;570623;нет
13540;348946;нет
103215;355977;85,81
123754;359582;нет
123756;359581;155,54
83277;462306;нет
86442;345183;нет
508;328940;107,96
177911;365637;нет
78722;328734;нет
133660;532945;нет
167758;531478;нет
153696;533422;нет
167759;530989;нет
144143;533047;нет
201321;530975;нет
2467;344693;нет
189034;529730;нет
175046;438950;59,22
25511;336182;119,88
174138;573346;нет
4820;328820;нет
29409;329406;нет
93300;357981;нет
489;329394;нет
21893;416747;нет
136869;439972;нет
136865;450381;нет
136853;452212;116,23
77761;329116;нет
326959;558936;нет
83264;345741;нет
83262;347194;нет
113597;462891;нет
245367;329664;нет
303944;563917;44,05
6076;345429;нет
97434;343752;нет
120043;376952;нет
73355;365116;нет
73354;363265;нет
17797;361373;нет
167629;486962;нет
167630;456447;нет
6077;326345;нет
308545;565156;нет
136614;377688;нет
19278;328179;нет
19277;328351;нет
287268;529551;нет
287269;529566;363,17
287270;551565;653,03
287263;529567;172,35
287265;530126;296,27
287266;551566;598,24
136786;437303;нет
122164;358790;нет
12066;330307;нет
8177;327129;нет
91303;356663;нет
91302;339566;нет
121194;438624;нет
2400;424982;нет
123058;424983;348
123061;424984;нет
106225;465320;308,03
127337;428121;нет
84583;344400;нет
228915;469480;нет
225379;558913;нет
86306;327636;нет
379570;359798;нет
342975;573118;нет
342973;574296;нет
188949;533063;нет
75250;330371;нет
75249;331652;нет
112039;436236;нет
147450;436301;нет
147451;436303;нет
147453;436320;нет
147449;436321;нет
314671;556601;нет
156734;438734;нет
156732;438733;нет
395133;578683;нет
100129;354027;нет
107131;425785;нет
107314;466531;нет
108252;406452;нет
108256;428258;нет
108257;466366;нет
145691;487046;нет
112803;436195;91,32
105234;328281;нет
179801;470583;нет
179802;466424;нет
179803;466425;нет
179804;466426;нет
109360;465319;нет
99878;410059;26,71
99879;558796;нет
99876;410087;нет
105982;346781;нет
112068;426172;нет
105685;531534;нет
105689;348810;нет
155061;533020;нет
105690;329680;нет
105691;329820;нет
9491;328137;нет
91292;326845;нет
126240;327551;нет
13256;349142;нет
84642;359293;нет
112138;464094;нет
112139;437317;нет
191412;332394;нет
22062;334758;нет
83882;373255;нет
81792;361826;нет
21968;328389;нет
67357;332838;нет
68697;466967;нет
51399;344619;нет
50430;354082;нет
38120;496654;нет
12021;331637;нет
79549;359222;нет
82802;331218;195,89
82803;353015;195,83
3530;332363;нет
11192;329142;нет
431;349846;нет
19911;365119;нет
54284;329982;77,62
28578;327933;89,76
28579;347530;171,94
296588;526423;нет
296589;526424;нет
85639;533775;нет
5521;328769;нет
161309;554937;нет
54806;466361;нет
54808;496496;нет
85644;331575;нет
62293;365231;нет
70250;365232;нет
174418;466427;82,71
174417;466657;64,08
174420;467332;104,13
174419;466429;91,36
268098;533798;нет
154849;532130;нет
154847;533818;нет
46828;328429;нет
31735;327143;нет
44218;352252;нет
44216;333390;нет
49130;332997;нет
98561;337793;нет
39650;335348;нет
39652;334850;нет
98562;347281;нет
153413;438832;нет
153411;438831;нет
66126;332697;41,82
49622;327745;нет
49620;345254;нет
77310;466535;нет
157656;438818;205,17
77311;365006;нет
105859;438833;нет
64114;378409;нет
158906;387710;нет
72536;438834;нет
77307;466534;нет
77308;365527;нет
98565;380608;нет
157655;438817;124,37
64112;379086;нет
105857;375125;нет
246710;567235;181,1
246707;567234;103,69
47822;329204;нет
64137;333263;нет
108532;360308;нет
108531;358791;нет
85827;333729;нет
85829;331744;нет
83849;348862;нет
83850;330522;нет
65950;330154;нет
65951;334000;нет
192861;466533;нет
192845;466532;нет
105754;438819;нет
90840;438828;нет
94947;364987;нет
44967;349162;53,42
44968;328846;35,39
62765;330719;нет
80268;346023;нет
80269;390366;нет
85688;533438;нет
136358;531608;нет
171185;459521;нет
20789;327035;нет
20792;327137;нет
136612;436326;нет
330553;570717;61,99
1023;353026;нет
33026;336385;нет
18866;331162;нет
19219;344428;нет
69538;347264;нет
46395;328811;нет
93208;413422;нет
93210;413423;нет
89197;357860;нет
18836;327990;нет
23543;337458;нет
5304;329480;нет
10431;328367;нет
97088;466430;нет
97097;466431;нет
97100;466428;нет
33029;330148;нет
144396;570857;нет
45716;343667;нет
87791;332215;нет
144395;329692;нет
16977;329717;нет
5527;327818;нет
23754;327840;нет
16999;407921;нет
144397;394294;нет
175848;466441;нет
87790;361165;12,53
90329;413978;156,54
99771;355325;105,05
85691;436415;72,07
85701;413983;нет
91301;437271;нет
13456;326836;нет
18792;328544;нет
189545;533710;нет
91314;331998;нет
13422;327986;нет
91315;349656;нет
4841;531160;нет
74754;533776;нет
51051;532071;нет
51050;570859;нет
392600;570572;48,1
26915;328014;нет
5537;555009;нет
26920;328173;нет
91343;431188;нет
170549;468187;нет
30557;333711;нет
9128;344827;нет
156413;527156;нет
75236;339529;нет
99378;487206;нет
13896;326308;нет
91340;362173;нет
1663;328997;нет
85652;329242;нет
135591;466387;нет
85653;330158;нет
94552;350493;нет
107359;329155;нет
99496;424751;нет
326086;568853;нет
18789;365893;нет
79697;331961;нет
32291;327894;нет
55168;329935;41,01
81402;347646;нет
20783;330786;нет
201846;469461;нет
20785;333439;нет
46499;327631;нет
39081;346857;нет
39083;352258;нет
85347;338950;46,17
187605;464775;1836,59
82344;345477;нет
70256;465693;нет
76917;437320;нет
76918;355094;нет
23422;329276;нет
64116;359594;нет
297997;526035;нет
298001;526036;нет
81403;431990;нет
326617;576519;нет
326616;565318;нет
193112;468155;нет
193111;486957;нет
143740;533011;нет
143736;531196;нет
109009;438726;667,46
109008;359175;175
109011;438554;825,92
109010;359988;229,42
142283;463286;нет
150564;514304;189,14
150567;528982;220,91
153124;464113;нет
32353;346169;1098,91
160749;554012;нет
125456;332369;299,21
141506;466392;325,31
155152;466047;нет
63503;413267;нет
31431;346379;нет
166222;569673;нет
8881;328232;нет
26439;436207;нет
187607;533754;нет
80073;384223;нет
91580;328446;нет
8845;327139;нет
5935;326364;нет
80072;332026;нет
126284;531152;нет
54528;334794;112,81
378956;529648;нет
188827;462103;170,59
183065;439957;82,54
328863;573244;206,36
59430;377534;нет
59424;337843;нет
59431;463522;нет
326121;562092;нет
30564;462112;нет
30558;462113;нет
18408;326581;нет
21061;346298;нет
4853;330588;нет
24718;328164;нет
101668;416943;нет
104085;427869;нет
116621;406752;нет
77762;345606;нет
77765;466400;нет
77763;466401;нет
77764;344847;нет
325184;564480;нет
55069;331384;нет
22289;326540;нет
74517;331303;нет
74519;339403;нет
63542;331463;нет
12257;327202;нет
90348;410043;нет
90344;349545;нет
2288;359103;нет
50188;467474;нет
7706;326619;нет
5550;327975;нет
99989;431000;нет
99990;467546;нет
30168;327521;нет
43650;327460;нет
63772;331153;нет
86078;531593;нет
21012;326894;нет
86076;410055;нет
86074;553938;нет
86080;348831;нет
82375;333830;нет
63568;331523;нет
140829;424867;нет
63569;330438;нет
140830;424868;нет
107771;355687;нет
167147;432227;нет
107773;355688;нет
167148;436182;нет
275444;568827;нет
275451;568826;нет
193124;464164;нет
105178;425976;нет
105180;431672;нет
138886;437622;124,96
138887;437623;нет
171324;580930;нет
55946;328985;нет
62409;358116;343,19
55947;329380;158,42
62408;413948;428,41
285406;496621;63,46
88003;413976;нет
88004;413979;287,49
88005;432348;нет
285411;496623;нет
285414;496624;нет
184777;557855;нет
184771;557145;нет
184781;557854;нет
178523;468174;нет
178524;470580;нет
4681;329132;нет
106219;529498;1419,82
98834;354582;нет
98835;354583;нет
38259;327286;18,8
5447;326656;нет
50544;344487;нет
10540;346537;нет
13582;327270;нет
134974;431548;171,53
72074;345210;нет
72075;468246;нет
72077;468247;нет
69572;329689;нет
71581;333673;нет
69574;329614;нет
79708;330468;нет
228802;329028;нет
136110;327093;нет
4383;327843;94,18
180863;468251;нет
180862;532443;нет
233975;470104;нет
233976;470106;нет
219797;468953;нет
124801;425787;нет
136632;462138;нет
121221;462110;нет
121222;469439;нет
121223;462111;нет
198514;474206;нет
6256;354098;26,09
294367;498707;нет
87496;345234;нет
83105;344211;нет
83104;378725;нет
36798;363858;нет
109165;466442;нет
100075;409729;нет
93422;346113;нет
32347;328245;121,39
8444;366221;нет
108534;431001;21,78
63472;330155;нет
109769;352240;нет
95473;342633;нет
90582;437649;нет
90589;438449;нет
90604;466403;нет
90597;466404;нет
90600;438487;нет
60597;432457;нет
92591;438172;нет
92592;438450;нет
11954;352321;нет
49074;379040;нет
32649;346751;нет
68900;343668;нет
83751;497257;нет
86331;466443;нет
32648;381374;нет
70866;330787;нет
149078;438730;нет
68885;353776;нет
68886;410371;нет
112507;410372;нет
149077;425077;нет
86451;345575;нет
90881;345245;нет
90882;344564;нет
86449;416666;нет
112250;414001;нет
99815;328839;нет
99309;358986;нет
1988;529885;нет
20220;415794;нет
20218;338637;нет
14035;328799;нет
14036;328800;нет
296764;578827;106,05
85840;408876;нет
37704;431737;нет
161310;379130;нет
25799;326624;нет
90883;358158;нет
161390;431671;нет
90885;344390;нет
40412;329962;нет
40350;334523;нет
40351;330912;нет
143852;573542;нет
40413;346790;нет
63167;334326;нет
63168;327621;нет
67544;359755;220,81
11015;477205;нет
17803;462108;нет
123758;468166;нет
8979;462109;нет
3361;462106;нет
3362;564923;нет
3363;462107;нет
306975;564925;нет
306976;564924;нет
148113;462105;нет
6802;465403;нет
44640;377167;нет
6234;327186;нет
23724;349118;нет
127265;438686;нет
127264;436215;нет
9993;327885;нет
50442;344519;нет
129262;466445;нет
129261;438477;нет
33887;328946;нет
33888;329618;нет
17794;431799;136,68
30118;330474;191,39
111073;402481;нет
106128;353395;нет
98803;437336;нет
87132;348220;нет
98802;413008;нет
108274;354398;58,46
108276;354316;66,35
108273;354399;нет
76347;345716;нет
76348;346631;нет
261277;436355;85,85
225834;466942;30,22
225835;466941;нет
113513;430917;нет
113514;436329;нет
317869;580917;нет
298952;580672;нет
298950;580641;нет
363768;580558;72,58
77409;332004;нет
100131;346302;нет
106049;354396;нет
2010;334416;нет
137492;466405;65,64
137493;466406;91,2
137494;404154;135,23
82935;350545;нет
69584;347260;нет
110706;415072;нет
110707;415066;нет
110709;463319;нет
110710;415080;нет
20797;327691;нет
169235;440013;280,65
59792;327060;нет
59791;330238;нет
309793;569857;457,1
174572;578824;149,49
164142;467213;нет
140671;438086;нет
141611;466408;нет
67838;551515;нет
7848;353853;91,88
305998;573653;нет
85093;332257;383,94
84145;378067;нет
84144;352352;нет
105530;438993;нет
188745;439267;нет
188737;439265;нет
188749;439266;нет
124358;431977;нет
105599;569675;нет
105594;360294;нет
223399;425893;37,68
223398;425892;нет
1004;338340;нет
110472;387430;нет
12270;351527;нет
63759;329516;нет
76192;328798;нет
76191;339669;613,38
169625;463588;нет
169626;465374;нет
76479;347130;нет
113566;407036;нет
113564;436327;нет
113565;436328;нет
103249;355338;нет
103252;407040;нет
113273;356272;нет
59752;343069;нет
76926;348307;нет
35625;431489;нет
59753;344722;нет
123535;437277;нет
123534;356864;нет
92362;343934;нет
92360;343933;нет
266998;525885;нет
112767;352977;нет
112771;431003;нет
112773;327385;нет
80191;339318;нет
80193;378334;нет
12255;327267;82,81
21580;327973;нет
10646;326552;32,83
42522;328643;нет
10648;333843;74,71
12266;327266;нет
55103;343757;нет
62484;366738;нет
62485;438820;нет
62482;361698;нет
62483;439268;нет
141382;530855;нет
74821;335292;нет
141381;530856;нет
75945;331973;нет
101789;431995;нет
289658;530857;нет
298392;551587;47,38
298397;551598;151,49
298382;526427;39,12
298387;526428;99,25
170882;580300;нет
170882;580373;нет
170882;580446;нет
115215;438821;нет
65975;439270;нет
74025;346650;нет
112506;439269;нет
115216;438822;нет
112195;329468;нет
112188;413241;нет
115212;410060;нет
65973;392698;нет
112192;335703;нет
112504;398789;нет
118523;407964;нет
97987;337044;нет
223518;466574;нет
265889;551514;нет
65976;330283;нет
232994;466573;нет
232976;466571;нет
232985;466572;нет
328381;562191;нет
328377;562192;нет
328379;562185;нет
328378;562186;нет
97119;438823;нет
97118;379744;нет
79750;356914;нет
79747;346488;нет
79748;438824;нет
65977;332258;нет
6235;328832;нет
6236;327544;нет
136788;425918;нет
46956;436296;нет
61586;371173;нет
45529;332607;нет
63161;466308;нет
2345;337281;нет
187616;344579;нет
238335;431005;нет
257426;376159;нет
257427;329707;112,5
167666;476301;нет
88226;338154;нет
88225;353101;нет
89964;385294;нет
146955;569959;нет
55106;347914;нет
55104;334520;нет
54529;437374;нет
92599;359463;нет
306007;580928;нет
36851;328779;нет
64117;437773;нет
84984;570868;нет
114571;466410;нет
55948;386582;нет
317979;564409;нет
182786;439107;нет
106051;354787;нет
310399;535541;607,39
137861;426353;нет
63171;326558;нет
4888;328108;221,98
157401;438568;нет
157402;568062;нет
167652;438442;нет
47423;330106;нет
105995;432459;нет
74502;407391;нет
17777;393485;нет
106107;437751;нет
17779;329739;нет
5574;352850;нет
55070;329377;нет
55071;337694;нет
167593;567276;нет
7516;328996;нет
72557;468697;нет
189071;562167;нет
189072;557827;нет
72559;437745;нет
192666;466412;нет
192667;466413;нет
46306;347820;нет
63235;352769;нет
63474;331473;нет
285445;554093;84,34
404369;578668;нет
65937;347032;нет
125177;360363;нет
26695;361300;нет
109722;359837;270,77
5943;336056;нет
121188;439037;нет
91355;352972;нет
168705;470029;нет
115023;359821;нет
115025;436365;нет
182298;532216;нет
182286;531856;нет
168704;437780;нет
91351;413426;нет
168702;437808;нет
182290;531521;нет
89239;352991;нет
167160;447428;нет
113069;359822;нет
89237;437496;нет
89238;352879;нет
167159;438938;нет
66129;464145;нет
66130;329678;122,84
66131;334211;нет
66132;327474;140,84
171138;438411;357,01
52077;329456;нет
52078;330343;182,96
171137;438412;нет
72081;331666;нет
137666;364689;нет
83110;337014;нет
74504;344477;нет
307524;569581;48,7
187738;530858;нет
181674;530859;нет
99498;514547;52,24
90516;531407;нет
74431;333278;нет
81287;351667;46,34
126349;437276;нет
138352;528956;нет
138351;528932;нет
9607;346791;нет
51393;333870;нет
82605;374462;нет
4897;335325;нет
84832;342335;нет
129250;400060;нет
330827;573091;нет
330840;573090;нет
156533;439855;нет
185088;439856;нет
156593;439854;нет
156591;439853;нет
334283;573319;нет
334273;557270;90,57
334284;558756;77
334263;558757;60,98
309623;569957;нет
137394;465373;нет
137395;449840;нет
70353;449787;нет
70352;347155;нет
81918;568813;нет
105794;351494;55,59
188290;452203;157,42
199529;565378;231,3
188288;452204;152,31
123572;359522;97,76
123576;359521;82,97
123582;359520;64,16
199541;468830;205,32
199542;562130;159,45
169217;452202;142,85
221832;467008;178,56
105786;354306;70,56
221831;468984;144,46
102465;334240;нет
102464;326590;нет
75255;368676;нет
190304;459523;нет
31016;333303;нет
31017;330035;нет
219804;526037;178,75
219805;475259;137,58
230054;526038;100,34
230055;500808;158,6
99170;449842;нет
107775;358202;нет
107774;357419;нет
169254;466465;нет
54737;346607;нет
272986;487212;нет
52409;399943;1356,15
717;411803;нет
170551;439428;нет
97914;432125;нет
41217;466414;нет
99574;353167;нет
54228;335492;32,33
54230;331560;35,48
91362;346254;нет
91364;345541;нет
52079;331561;нет
13060;331562;167,73
38261;332411;66,9
14297;342647;167,73
38262;466397;66,87
83112;344999;нет
124549;431490;нет
85847;331757;нет
85848;350849;нет
85845;335024;нет
85846;390405;нет
95693;425963;нет
95689;369696;280,7
95691;330333;421,06
47783;399944;нет
84220;453072;нет
47783;383790;нет
88584;345952;нет
88583;338551;нет
295264;567890;нет
295266;567891;нет
86268;347958;нет
86279;350552;нет
98997;346361;нет
86270;514142;нет
57009;343229;нет
112346;438146;нет
169309;465398;нет
60007;326424;141,19
70999;466415;нет
66138;331805;нет
56270;437630;нет
188832;580825;нет
5906;336190;нет
47557;330253;нет
130964;474250;нет
96807;354588;нет
96810;354335;нет
33467;329227;28,26
4277;329844;58
154448;451976;нет
9616;431661;нет
28192;331275;нет
4276;329228;нет
28191;328444;нет
74544;338668;нет
88010;555026;нет
88009;346441;нет
66441;329265;нет
4371;336120;631,16
4372;333565;947,7
71881;333566;нет
135226;466469;нет
82437;331050;нет
136111;333947;нет
82433;331358;нет
96999;346891;нет
165658;530860;нет
118281;355856;нет
165659;431010;нет
96998;348390;нет
153478;466471;нет
97994;514141;нет
97995;524379;нет
20600;327050;333,89
20601;327249;1136,29
275043;529790;1522,33
20598;326618;195,42
20599;326740;694,43
82898;341004;нет
82896;341005;нет
82897;341006;нет
89240;327393;129,79
106212;337217;120,97
22107;567904;нет
22110;328046;нет
32524;329706;нет
89476;349150;нет
105725;430893;нет
105726;411652;нет
105723;430892;нет
105724;414338;нет
62855;328273;нет
263107;569811;117,93
263108;569812;нет
263086;564987;нет
149974;431898;нет
188029;570614;59,21
141444;573146;нет
141440;573147;нет
81882;355915;нет
81883;355916;нет
4908;333596;нет
181628;378611;нет
181630;438446;нет
167777;440001;нет
5945;329229;нет
131131;437560;нет
131129;438522;нет
147515;465694;нет
11934;332457;нет
87756;370660;нет
18981;334588;нет
66919;379000;98,3
155789;468786;нет
160916;439973;нет
160919;431158;нет
60010;330754;нет
79521;343701;нет
78787;367579;нет
81477;379355;нет
110715;532342;нет
91879;344687;23,24
91370;346222;нет
38263;346829;нет
273076;567830;451,05
112345;332671;273,71
