M_id;T_id;Price_d3
11585;327019;117,36
11584;327485;73,01
196820;470079;36,2
190600;470077;22,45
219802;470076;57,78
189033;563888;58,76
174561;533536;336,62
174557;532859;297,19
115590;359470;149,88
115592;359471;346,8
38289;329134;170,52
240781;570367;13,45
189194;464062;151,23
284024;527160;171,52
160901;533913;5,98
44706;332828;19,82
170732;375955;82,79
192463;569914;10,3
192461;569913;10,3
118778;431004;12,76
22207;532318;6,82
82109;379800;5,99
224751;570132;3,51
112577;333997;7,05
134646;360104;29,95
66440;328962;105,16
47222;331559;66,25
53308;327927;100,2
55980;431006;32,17
68079;359954;268,98
19510;330203;36,21
29306;328575;81,56
339494;562215;85,47
185297;531774;18,25
113481;359097;119,22
113482;359957;109,31
4275;328109;70,32
114481;431007;97,67
99692;353274;73,8
164904;531905;3309,28
182301;533773;159,53
182295;533830;99,31
182299;533141;157,75
182285;531956;79,32
182294;533237;145,34
84219;437298;17,35
36915;527195;58,3
54736;528874;25,51
110813;356862;3,54
6096;337645;3,46
10917;327064;36,85
84673;337394;71,45
130293;533208;83,05
60246;531394;104,03
46353;329803;48,1
20709;328465;111,11
29308;327274;57,72
46354;329804;29,54
126312;415058;101,85
126313;415063;167,8
281131;533765;70,04
104487;356244;166,41
112583;533878;7,68
99379;533652;7,94
14088;327605;9,79
35377;329124;36,98
35378;337954;58,77
51935;330734;98,78
12976;327511;10,83
294371;558193;75,62
126466;465264;81,2
126465;465265;50,19
163371;465267;58,59
90901;466472;44,38
69628;346896;48,54
11785;327184;64,85
39841;328199;55,55
79522;336359;75,52
44915;363749;226,71
135957;439020;75,96
22053;327805;32,35
295319;529897;43,42
66295;345739;43,45
22266;329757;11,72
22054;330269;39,77
75802;327487;36,91
94833;531349;12,9
65756;351228;96,16
64210;329173;97,19
20640;327956;274,69
40287;337297;369,22
40286;329554;131,52
94572;353039;105,14
83308;326784;154,03
18565;329520;214,48
18564;329521;100,71
31448;328932;96,89
31449;328933;174,06
17354;326466;231,37
17353;327716;114,44
75626;331054;177,63
41305;361303;332,2
5247;336353;156,64
73438;327972;2304,6
273079;496401;170,41
273078;496400;115,5
193148;354041;123,12
159664;531078;62,7
137844;532120;9,6
159979;532357;18,15
45719;330836;30,15
92256;350833;61,69
174173;487086;80,43
174206;487088;75,95
311814;573919;38,89
11879;374736;58,73
11037;362018;33,94
66470;334587;83,89
13960;326332;118,95
66473;345420;264,95
108305;426023;17,97
59522;326318;75,53
59524;327701;151,32
55954;331563;119,52
86088;345441;129,11
136061;359478;161,41
94574;533576;20,06
72634;349154;9,3
166605;531589;10,04
166606;533922;17,26
8208;328445;94,35
20715;328486;84,55
105769;413634;42,5
63435;330816;20,63
62933;330326;130,79
86098;351157;163,12
19188;327828;81,89
11625;347347;84
379317;570171;28,9
50212;332798;129,11
49021;332049;69,23
13957;326334;138,13
66475;345419;212,39
13958;326671;221,06
99499;409734;25,02
5216;326858;48,46
74437;328247;44,57
74436;330439;29,45
161306;462329;213,95
61147;368838;10,24
97001;375937;19,41
66230;332836;335,18
50498;327664;56,3
291825;532991;5,4
296702;564045;53,09
296704;564047;59,42
66920;333780;27,88
48825;328472;34,54
4882;329990;3,56
134052;358691;28,09
52412;337605;47,84
114335;331806;104,81
81936;533570;10,31
67417;367375;66,46
138337;564104;173,75
138340;564105;195,08
154576;414062;18,66
174774;439038;35,86
169261;362333;56,01
169257;361774;47,14
73436;380314;24,24
31126;573178;40,11
30928;424726;48,71
164993;470064;67
164996;470065;66,51
160096;438569;37,92
155866;431015;40,01
129168;358692;68,29
134333;358693;65,65
134331;436232;65,48
292085;563890;29,88
46436;333206;416,47
6979;326771;104,2
141118;437498;10,32
5232;330152;123,33
185334;452928;79,54
135964;431016;222,13
4929;328819;44,77
3969;326413;43,71
39088;378160;43,71
33462;331034;58,71
33463;329742;68,22
175048;449883;47,67
275044;328556;63,71
275046;533550;107,63
317860;571255;37,97
317859;571039;61,37
294407;533124;14,79
99586;532973;57,78
83125;327369;313,11
100080;355224;16,02
87747;345265;130,78
100082;348535;48,13
103438;328547;34,18
76689;330684;219,19
89505;338481;43,24
43301;553908;49,4
59863;531749;57,82
47424;330934;50,17
85398;345214;7,14
27403;327239;10,84
103309;533446;12,11
160829;531955;13,02
90538;387679;7,54
112612;331853;42,72
84844;333577;32,77
25837;329318;16,68
19171;327117;16,7
46844;331763;8,49
18042;364116;7,99
59460;351412;164,15
24125;425888;59,61
65150;348533;61,14
28582;337327;106,38
37680;328088;27,06
108150;531480;41,06
141583;531142;124,75
145221;425890;86,21
294408;528959;143,1
112136;327153;116,62
26681;330440;27,52
26679;327009;38,12
74078;532721;88,05
54818;365256;6,97
6573;330015;109,89
124339;570653;51,36
30976;331272;39,19
6572;327476;65,52
9679;329726;90,62
13913;345743;143,18
41179;348417;60,47
71998;330876;46,18
129462;360025;17,75
129463;352676;43,93
62911;352509;126,71
10699;361382;95,55
10703;371680;145,5
86100;343719;129,91
127356;531878;10,63
87801;531604;9,29
200614;496462;116,46
99703;348684;64,7
174823;532268;86,03
165422;531084;227,88
165417;530982;100,18
165419;530948;199,66
175796;562093;27,6
175798;568386;24,36
175797;559062;34,91
98216;348167;30,32
103163;359816;27,02
78876;333659;35,84
8307;326614;57,55
299847;526164;38,61
108638;415930;39,85
110626;353925;25,54
187678;439624;57,43
170774;531903;148,69
294721;573672;104,73
298966;563895;93,65
11559;326564;29,9
32327;338344;16,14
41223;564160;20,31
6182;326646;148,47
111763;357637;462,41
6181;328592;8,16
112580;328177;6,82
84588;346422;353,02
123403;359569;148,26
68035;338423;129,14
72659;338275;201,17
13891;329661;95,56
13889;348030;97,66
327206;567253;32,8
192868;567905;83,45
83041;330478;47,68
99801;343131;85,44
99805;343938;84,83
99804;343126;116,91
99806;347240;115,87
340505;557142;135,89
107143;354506;225,12
171152;439801;149,33
294766;463321;98,32
109287;355343;89,39
109288;355339;199,22
109290;355342;198,83
109293;355341;230,25
105638;531520;150,4
105635;532315;122,57
112617;531492;33,62
112617;333352;33,62
93065;335198;56,22
12696;337710;52,29
309183;526420;120,13
174376;564051;44,25
134952;530885;19,95
12127;335665;37,83
13630;327928;20,05
189077;470069;51,48
189077;451322;51,48
180414;470071;22,44
180413;470070;12,82
106112;353327;78,84
106113;353326;134,15
379432;564505;100,4
34560;554889;17,6
62914;337493;59,85
63930;326375;63,06
63931;326427;63,36
183657;329539;81,78
82903;328189;37,23
168239;570049;32,55
22920;570384;14
107113;532308;16,05
99967;532173;12,3
107115;531035;27,2
99965;554979;16,85
112620;350743;4,22
9164;347931;5,6
92832;360323;34,27
4949;328252;36,24
21434;345968;36,7
95482;354267;47,76
95481;354266;37,84
12729;328335;64,55
26470;332787;114,93
121156;532537;173,88
103539;531872;22,2
234086;531391;13,45
151346;532073;29,8
151347;533918;29,8
46942;335892;3,48
393202;574307;69,89
156375;456449;131,15
156374;466684;54,8
82228;335351;90,24
81562;335350;95,48
81561;347563;126,23
88024;532225;17,75
155002;431965;25,07
165379;431966;34,26
165383;431975;41,46
155273;530933;33,14
63512;359748;120,17
44761;362218;14
166220;467210;39,58
295211;524230;64,82
287569;524002;64,82
88133;438509;64,36
88613;343720;129,91
71802;332544;40,18
301732;527466;67,74
301733;563146;96,13
99820;349197;158,36
99821;347363;120,9
154191;413269;23,87
141121;360361;23,95
4960;326824;19,94
30695;335940;26,07
112089;413917;11,84
69802;331135;16,32
83323;330797;137,61
11722;327081;118,09
20473;350852;79,78
20474;350888;129,7
51222;330477;49,43
294768;568283;52,63
50039;328190;136,58
8608;326708;135,64
11604;360856;145,62
69099;326940;90,04
31212;363694;13,94
33761;330511;101,87
175732;467510;47,98
22623;326504;59,56
191669;465293;117,7
45735;329200;9,58
91455;437504;28,98
74996;351108;38,51
145686;532950;69,33
176113;551578;100,01
171108;532114;5,48
25354;328334;5,81
82132;378726;6,22
134983;559992;96,91
134987;559991;96,24
21857;329487;13,26
12657;344098;10,61
46423;329482;58,44
46424;328646;102,48
174064;348728;62,07
174065;353469;104,39
171170;496631;99,79
46438;335953;55,52
46439;329525;95,94
46379;330144;135,65
143142;424945;134,41
143141;414859;47,14
30935;328350;75,6
134972;559988;96,24
134973;559989;96,24
17148;334886;50
6268;326517;17,84
132244;334189;21,66
77899;532884;34,91
98849;326615;60,2
14002;379274;3,99
50771;331847;115,64
165430;438089;194,77
121967;570393;33,35
150372;533470;4,85
69806;349860;68,09
44530;329006;82,29
125447;470066;66,1
125449;438394;122,12
19509;328865;36,02
327232;569860;23,78
327233;564506;28,77
327235;564507;21,88
363653;564473;6,52
363649;564472;6
153533;439951;47,61
299849;561225;44,73
221987;467150;122,59
109792;360052;139,61
176041;465904;98,41
81657;386214;16,15
81658;328283;27,19
156348;465903;51,83
180996;465895;122,95
28888;328821;81
36928;329734;56,58
37333;326499;26,52
102954;531695;337,55
3932;328941;110,79
72023;336374;167,58
51054;335895;25,9
30879;328345;106,69
140895;532499;23,35
281179;477242;92,85
189053;470081;56,02
326350;563892;56,84
189045;559087;74,95
79725;347929;8,25
12817;328772;23,49
41556;336429;12,7
307711;563153;36,75
149471;531801;14,35
156549;452899;80,43
156551;452205;81,02
106216;431310;69,56
135643;415926;21
293398;530122;32,34
33728;328467;7,04
81319;334165;20,65
178877;456295;8,02
178878;452217;21,74
7671;327729;9,08
337035;564587;14,72
337036;564588;27,45
63609;334166;13,59
91177;531691;71,6
51881;335718;126,31
173924;533267;10,72
38234;332698;13,96
10551;346598;13,26
195285;467186;36
74563;336054;79,74
74565;336055;151,66
353144;326496;87,02
95237;358254;124,77
14094;326551;200,81
197577;466420;80,81
356780;570630;132,83
124138;360891;101,45
22861;327361;46,09
22862;327292;67,83
183835;532755;36,75
194643;531236;44
194644;532568;44
183656;533746;37,75
191843;533042;33,7
183655;533532;34,35
273778;570236;52,75
329991;567314;118,76
71281;336062;86,87
65791;328744;76,26
229385;466399;63,36
74218;335187;63,3
74219;332919;78,7
126320;353356;36,77
126321;359605;56,63
94619;531827;80,87
307714;527180;670,03
142419;470641;84,83
142420;470640;116,11
76990;330276;61,49
71584;407944;7,2
83891;347123;7,5
7367;328185;8,03
183280;570030;6,16
44806;330483;28,04
50625;352342;21,33
338982;569938;96
18628;465608;251,64
7851;467653;180,54
152388;425714;147,71
231143;527421;168,23
39638;327613;116,19
122124;359756;23,32
122126;438368;23,36
327754;567278;73,44
92874;359960;67,56
92875;347282;92,85
155040;438704;40,67
161308;459511;245,32
330119;561228;24,38
299212;554850;1045,55
286809;533953;41,35
77917;331163;470,2
57190;533860;335,18
166679;438990;114,21
167643;438786;93,91
73446;328693;28,6
63392;330983;15,21
383533;570182;4,65
170582;532353;9,25
75449;533989;11,9
91402;353308;32,82
171845;533159;175,89
95453;345610;107,75
251140;327913;89,42
155837;327159;115,03
236848;474357;184,41
188991;561219;105,82
134975;559994;97,28
72956;340438;110,88
326754;570186;11,54
155364;431025;28,06
155362;413841;23,81
14103;329017;124,64
12714;424740;92,19
71572;334530;41,51
88628;365397;32
59487;330811;297,42
47233;335590;194,23
179601;531308;169,7
71812;326645;143,18
144105;461728;141,21
11461;327144;105,01
56644;332613;146,92
13536;326613;135,72
99136;406183;47,05
56173;332585;89,72
94633;349130;26,91
9848;383673;5,49
88516;437300;37,3
190601;470082;62,94
21800;335282;19,44
29723;326598;37,78
228407;532119;22,81
83898;534005;12,81
27342;531352;18,4
86155;412923;36,66
86156;343823;40,51
20883;327505;24,8
5421;328552;56,34
110689;532068;278,31
299848;526165;38,06
316528;359107;34,43
315623;336383;92,67
78957;328862;93,81
92638;531331;87,18
127311;359328;141,7
127312;358090;245,58
135897;427866;80,79
81466;346015;16,3
127606;414257;21,97
392620;574277;112,95
44819;346024;36,28
81263;554996;18,93
14039;326302;41,5
107849;358204;66,39
107848;358203;66,22
121160;431026;39,6
229388;470067;23,38
114480;358300;23,39
226447;470068;28,69
97740;330536;51,91
97741;350244;58,24
134976;559985;96,24
134977;559984;96,32
134978;559983;96,32
17844;328377;6,26
65904;346970;106,39
325420;563900;55,36
325421;563901;97,89
59714;338040;117,52
100171;330378;112,04
47605;359096;31,18
149304;424742;56,43
18777;326503;63,42
198865;496404;142,31
30880;326975;115,08
96642;357359;86,27
187749;470038;28,84
187751;470039;22,65
187752;563899;34,48
188045;470041;40,55
144890;463265;143,74
113080;431136;143,74
107817;360023;64,83
107816;350864;24,28
53324;340713;13,25
310513;568815;49,46
310515;568816;49,46
175399;328583;66,24
134356;337948;36
124095;532448;27,04
144459;337657;51,72
129396;327350;78,08
144460;329136;124,22
196188;465456;32,96
138479;465905;25,06
65862;439675;28,83
169103;467446;48,19
98215;359991;203,79
98217;352028;274,59
3595;327996;331,41
84246;339144;87,07
98218;354585;37,6
98219;360106;57,52
62786;330116;9,07
62784;338129;16,5
66534;329433;73,11
66537;432468;167,35
38402;328215;141,13
37822;529916;15,69
102770;328130;153,34
190973;459451;41,99
110814;357461;98,8
110667;438016;271,32
95127;356744;45,08
122431;496572;59,16
311761;563103;79,89
111467;452023;102,49
94658;347402;65,36
99352;336529;48,04
99351;334196;30,44
17519;327891;12,35
13184;328217;416,36
41091;330096;111,91
167671;569974;7,52
49577;329817;6,48
31365;327372;14,76
3919;339294;238,79
80138;352596;576,58
33077;326331;10,61
32874;570516;30,45
12485;328402;55,64
21144;338212;75,28
92897;347456;206,83
92894;346666;81,32
92896;347595;122,81
44555;533685;67,94
111768;327359;462,49
165456;532262;407,02
230253;563894;48,96
154467;347361;56,29
88665;332155;54,88
112258;531373;24,49
111117;569930;11,33
43703;330047;57,83
290984;533934;22,42
91537;346830;83,65
9863;335872;35,96
167815;400737;34,57
5731;328675;23,01
4328;331037;88,88
146958;456296;49,19
146959;456297;121,06
55985;329419;36,95
35981;329598;83,3
315324;399746;9,67
127614;467497;42,22
127613;436190;19,61
45494;331284;28,4
48604;336655;9,65
49231;331276;21,45
62634;559106;34,13
141496;428198;43,92
51036;329120;26,52
52463;346491;47,45
112637;335746;148,24
156497;533633;15,14
233007;570031;14,44
153062;474215;7,52
44557;332140;15,84
153057;559105;5,86
44559;328507;11,73
113281;356404;47,92
128405;359604;37,89
127385;359229;48,16
77386;353173;41,68
347550;567277;113,63
347413;564158;19,69
7183;329878;5,9
21283;374652;5,68
112644;347362;6,42
136601;437479;31,53
112645;328002;4,78
39629;329042;103,97
12320;331604;114,58
5436;326426;93,82
62781;334164;34,51
111077;357617;19,08
165712;556603;18,9
66260;358176;285,92
83251;328775;82,18
83250;328774;76,46
56331;329467;23,86
74278;327034;45,83
5100;326477;29,53
38192;326480;28,24
91587;345145;19,83
5913;336000;9,32
106032;531340;16,42
5184;361297;18,56
37495;335867;180,6
389513;578685;70,84
30432;336663;25,84
363699;568426;194,94
14985;379729;6,58
161867;437646;82,2
179819;470042;29,95
37509;352320;115,9
108351;570617;24,05
112646;329848;6,93
116544;533976;24,15
10096;326414;29
64425;336444;20,07
112801;431325;138,84
60633;335935;103,1
64420;332481;64,57
44979;328805;175,59
48448;573435;84,45
97167;398780;71,95
8621;327082;150,09
282156;524315;59,68
13963;326333;57,83
66538;336414;57,25
66541;353924;109,73
5051;327189;2,27
112028;425780;23,6
112029;413391;41,34
98543;360063;50,13
44795;337350;113,7
11720;327083;136,4
4072;326415;182,71
118315;359838;230,95
325015;564893;67,25
27952;327610;61,04
12014;327552;59,99
295305;496793;61,86
6153;327321;43,25
6152;328900;38,9
88525;332021;40,79
189229;564321;117,99
200557;326866;107,25
296609;533518;185,59
79735;331552;100,93
78980;327775;61,2
296608;562197;64,07
39433;330150;17,19
68713;329513;89,55
68715;345386;203,97
159413;431184;22,93
183074;439036;22,95
183075;439035;22,92
65699;329782;11,27
64197;575474;20,72
177593;531374;67,83
108323;352671;34,83
108324;347597;67,91
108321;335753;35
108322;328795;67,83
99863;580540;26,76
7855;329396;56,1
275510;533495;59,65
105748;328683;22,15
102962;328187;23,86
102961;336797;24,38
84201;358249;53,49
84205;358250;53,23
28482;328884;192,84
182792;438945;40,21
182791;398317;40,22
75932;331753;43,49
20321;531668;4,28
165714;363446;9,71
9846;331240;9,99
66087;335908;64,96
190527;573183;144,34
112638;327057;15,02
97181;452199;27,39
263126;554849;37,95
150057;465964;84,91
150068;465963;108,89
8241;329087;22,17
87746;350203;50,68
89118;533206;16,7
77843;535579;10,42
77845;330883;9,31
77847;354888;9,85
111879;532334;5,35
77870;335162;5,08
143824;329669;36,82
135222;327842;42
140327;350059;37,11
147463;327888;50,71
12739;329075;14,93
12733;328905;11,39
50015;336518;8,1
30026;328915;6,66
10336;328906;7,82
12735;336229;9,68
46851;327623;10,74
37476;328061;23,09
12708;336198;36,86
39714;326609;12,51
39716;326612;15,96
39718;327970;17,87
25378;330018;74,43
112072;358442;136,98
66480;335915;104,54
31673;327380;15,59
31894;465894;43,32
13823;326666;56,88
108540;358578;46,83
236984;527158;72,39
85507;347131;27,47
100112;348878;46,39
148917;532794;21,76
148918;532532;42,49
156753;383798;67,45
112162;413392;82,41
309773;554841;28,92
94737;354127;84,95
110111;354128;86,1
5136;348564;7,03
5136;327342;7,03
161910;531868;25,35
112648;533131;18,39
303464;563149;57,35
232833;527479;57,47
86242;332535;63,84
87446;336163;19,38
110502;333744;30,94
31435;361405;22,45
12177;328404;122,78
113379;424739;115,82
113380;424869;136,28
161709;532131;40,58
99623;531312;15,7
134979;559986;95,56
155908;531863;8,5
356578;567285;125,34
356582;568425;194,38
12305;327987;123,61
110826;532303;5,29
77871;532530;6,94
77872;431056;4,41
174658;533863;45,59
25232;329898;6,4
79644;346421;80,55
166146;470043;19,27
166148;470045;30,7
331117;563903;40,69
331119;563904;55,78
110303;353571;59,16
110304;353570;185,96
193451;562168;97,93
193452;562169;206,73
46409;328546;24,26
91261;338862;22,09
122674;424753;11,28
331979;580348;19,19
331979;580421;19,19
331979;580494;19,19
184232;533866;27,75
188630;456441;40,5
47097;336140;15,14
103447;350850;42,33
88532;343750;17,37
135817;533238;39,05
31750;327821;36,63
13224;326797;33,36
189544;453056;82,22
237257;570282;21,2
108353;360051;70,84
126564;564469;163,09
99551;353555;263,47
28934;351080;63,67
51357;330169;91,93
188374;462081;67,45
150103;532373;60,45
66268;336170;99,17
30445;326572;82,94
70318;334932;58,58
89953;531675;7
77877;533442;6,1
83918;367045;6,97
111968;348733;6,99
4344;326561;63,07
79566;342276;100,85
93237;328656;87,35
12830;336012;11,13
13472;329275;9,25
91265;348217;60,63
191357;531209;15
174188;527157;60,08
240814;327571;198,37
148983;426190;32,3
24182;336895;60,49
87844;344236;62,81
227753;358474;270,39
227754;354156;180,52
128977;570100;27,55
128978;570062;27,4
301832;526418;70,24
79632;382439;12,98
76894;339446;43,81
76709;570433;620,4
82854;338555;72,15
132600;334537;324,36
132599;334506;186,16
106217;348160;92,14
118224;331804;78,36
90459;353046;86,58
34715;346183;123,57
174457;496357;101,16
293461;524034;99,91
74536;352479;112,97
74538;385090;154,07
91073;354017;68,21
91071;356116;158,16
111290;436177;211,94
33370;327452;12,25
66277;381964;105,42
66274;333254;100,82
80198;533893;240,15
19571;326776;85,07
55896;335339;59,08
10183;334556;156,68
10184;327282;113,45
41650;328804;84,42
126614;463467;26,69
82270;334911;44,73
154916;463089;88,1
174429;450651;48,97
160804;438305;99,38
79784;336519;155,46
229239;473731;94,11
90573;438702;20,55
24282;327451;24,84
31886;329294;14,99
88295;426053;65,15
88298;426054;41,57
88305;426024;50,99
129206;466914;38,28
273032;565398;101,75
273029;565399;52,13
87846;532293;92,45
87845;414843;62,78
128261;532356;19,5
95919;347270;62,84
316977;561220;126,86
62917;326366;54,81
62890;326888;67,91
135996;439925;133,5
72022;332649;73,14
6165;332647;74,08
138248;358115;104,35
145471;427751;51,56
145472;426211;37,79
197612;470030;51,26
134730;359863;39,87
326585;564504;75,43
170570;431873;37,42
91513;328075;58,7
91512;345910;25,45
185308;347008;134,78
103245;357155;25,76
190402;452048;28,82
47427;330119;19,66
22542;326657;14,54
22543;326658;15,02
12379;326444;122,29
12342;331754;82,79
35483;329869;69,01
12120;331749;121,55
46912;326750;91,53
90375;342030;103,09
13304;327492;19,5
30650;327618;70,39
22718;328149;71,06
49066;329126;68,24
3596;326865;96,91
331172;558255;188,69
9888;327965;24,11
134988;559990;97,25
20520;570339;11,11
29443;357164;86,14
121424;327088;78,01
82515;345802;42,87
82516;347893;58,57
77301;351443;21,96
11918;332218;134,44
164893;473730;39,65
143722;413217;30,46
143723;413224;58,17
106097;343465;27,94
35665;328391;62,62
229233;470828;103,06
7600;378137;666,49
7601;328619;1328,26
7599;328704;292,53
154440;532636;66,97
61500;329416;28,39
143725;470048;31,74
136937;360016;41,15
108977;438627;56,17
31893;328783;12,32
54300;345211;8,19
79301;347057;107,92
66282;335012;208,72
19568;327744;65,2
19569;336850;71,72
20700;533080;4,5
21464;349601;9,47
112660;335016;20,29
83260;331437;118,1
6059;352424;3,97
124234;358247;41,72
124236;331893;390,61
124233;358246;17,1
124235;358248;327,46
379311;466585;87,94
124227;358243;36,95
124226;358244;15
124228;358245;282,24
160139;452046;39,71
160140;466833;54,17
589;326834;104,6
138418;359862;38,35
191067;450382;37,01
136583;359864;46,5
177903;470049;40,51
177902;470050;31,21
239542;470040;32,62
239543;470044;50,23
4266;327032;125,35
356605;379711;5,11
52442;329911;27,26
89868;328729;41,43
5301;328147;41,86
34898;328176;20,74
40764;327756;33,34
172441;532947;20,1
48811;329405;220,64
187988;530841;48,48
178579;438417;46,11
171135;437809;140,52
100099;409972;35,64
84803;344828;49,27
84804;389061;68,44
121979;431795;140,48
112087;357151;75,83
43937;329077;76,33
106238;438288;88,37
79334;369061;13,52
107810;534021;18,73
196806;487205;71,31
95140;426091;180,37
336755;573129;98,42
50904;334953;25,5
50905;331133;27,86
92583;555007;498,65
47230;335554;205,33
47229;330958;168,24
81880;344235;51,04
81881;350604;94,89
80581;334972;39,8
13557;336289;5,25
13558;535558;7,93
11725;326667;136,7
23541;327138;17,63
241095;527159;68,11
174337;496434;61,65
36343;535562;46,32
99569;470135;10,47
36342;329993;25,39
51962;336118;76,89
112591;336133;12,68
34351;329655;85,84
221360;468694;76,45
129163;468695;82,33
99494;354816;134,02
41712;346567;14,95
41713;346219;35,13
336701;564926;55,19
374731;568900;103,43
59853;329971;56,44
60383;331469;62,02
4083;328494;148,96
13025;326493;37,23
105235;329495;134,35
105236;326341;163,58
99877;558797;30,2
297678;523963;15,01
114552;531892;32,42
70251;331739;41,06
98564;357992;16,78
49626;330221;33,19
49624;330220;20,47
100098;329731;166,43
149235;416863;65,36
85699;413982;114,27
85699;426093;114,27
7127;327397;23,31
189056;564132;91,44
189058;562204;226,69
41129;327738;16,79
65967;328703;17,05
24717;330197;26,75
285409;496622;165,67
31662;431425;18,25
232902;470105;82,05
171281;468994;171,39
99893;363095;17,99
62203;369200;23,63
92357;346333;68,12
48298;330878;44,39
48301;330879;67,92
12636;329843;29,69
93834;359214;317,15
18799;326586;320,72
93840;352589;470,25
92267;355022;421,14
38166;326285;153,4
48410;331033;109,83
74023;334908;161,98
27436;327195;23,73
237433;468186;772,04
265888;554031;80,76
314676;564082;18,49
137859;424704;99,69
175763;529616;187,48
124848;359687;156,63
124249;424743;228,29
122873;359939;74,32
187740;467214;169,45
70354;344680;117,9
84221;345789;222,41
84222;359456;403,04
44264;432213;800,23
40425;329080;9,94
77331;379304;24,4
89659;327863;9,31
108315;327279;28,12
241086;496586;134,69
316554;567286;457,9
28466;328773;21,68
18040;326272;19,92
283686;496703;43,57
283687;523969;50,62
5949;328411;199,34
144024;452152;9749,21
118270;328784;239,46
99925;356051;112,39
136033;425119;72,75
164770;526416;865,5
164767;330002;937,71
73433;337696;54,64
202138;466499;54,31
55957;329610;464,05
5954;327042;105,81
6475;329471;126,46
83118;330987;106,66
67486;450519;54,99
161433;466503;71,47
171307;464096;298,22
88589;346295;94,76
69551;431427;31,13
80018;333409;58,28
80019;326549;132,42
161018;438453;88,5
161020;438455;205,26
56297;371508;42,53
78813;336309;141,65
121250;532337;74,24
121250;337859;74,24
62217;363414;8,89
66409;330205;126,96
7141;327506;29,91
29404;326831;91,4
29401;328409;60,79
29403;332715;78,39
70279;326516;85,17
31881;326393;24
31880;338859;14,22
50178;431428;6,32
187533;465457;106,78
118426;357560;96,6
171298;528923;162,95
19735;328980;106,29
49932;332420;8,31
153152;468167;82,49
153151;439607;35,39
4946;362066;34,04
7144;328012;196,69
56161;347825;10,14
174369;496347;61,53
174370;528925;101,81
18954;327500;266,69
18955;327501;265,56
12491;328378;100,5
112730;332758;187,18
39092;330178;18,89
274962;528926;159,64
274964;528927;207,7
110785;349161;125,75
74990;351504;99,15
79572;333587;22,87
7653;331871;140,14
126633;410833;55,96
77787;327694;88,59
4199;336191;191,9
4954;329181;14,82
46374;336068;217,48
109721;345212;418,67
124369;414254;41,36
88620;347645;1689,36
92142;529680;1389,7
57085;415234;1926,02
57086;332540;2767
4741;337898;2137,76
174460;477195;289,29
99288;351038;95,35
93465;356656;51,86
240656;347308;162,34
55198;335787;40,19
55196;326410;21,8
44029;330345;18,84
44849;336327;40,08
52047;330225;32,04
17193;328019;32,81
56132;337028;29,79
137681;431020;15,06
173923;336097;84,2
69828;331057;76,61
99340;358281;335,89
141016;329663;445,71
143983;425692;97,51
111134;432217;192,58
130369;424944;218,45
27836;329340;77,71
41609;329245;14,72
4747;327155;33,96
135563;408877;63,86
305382;529014;289,39
188123;524395;140,59
225912;467366;581,1
20731;327001;227,32
99779;333601;120,07
54528;568381;113,41
62315;336821;60,57
31086;327730;109,43
5670;327770;64,1
105275;327507;174,86
7399;327772;35,34
6913;331172;126,78
251284;347152;251,73
13026;327877;13,73
33301;328787;48,23
78927;468904;614,06
24185;349718;487,58
37690;328818;23,16
167151;427871;2164,49
71421;333678;78
118086;328890;231,46
62782;332920;117,13
123045;357265;135,01
306844;564055;121,26
143995;557423;136,64
149164;437783;228,95
78935;338613;209,42
156589;438393;373,17
83513;347989;94,71
129471;359393;96,84
86136;376134;25,82
36582;335912;45,69
44447;330040;26,05
35341;330242;39,14
174591;438440;709,1
77415;334549;106,84
77416;360065;225,96
79602;335490;82,6
79612;415647;206,77
100003;348685;265,28
98164;359933;179,87
89592;353788;167,63
50796;330036;541,22
75013;329544;82,54
76505;328295;70,9
39658;353385;150,39
4211;332614;70,57
19838;332615;67,62
47457;331381;223,79
751;432011;477,48
18671;330224;68,97
115636;359614;30,62
363838;564157;207,97
111522;355799;250,14
111521;354635;73,9
153617;526163;95,89
153461;476289;74,87
57466;328303;106,25
163567;450994;268,97
21880;329086;31,53
26981;333891;32,01
71435;332616;16,73
305394;535530;10,67
32955;328738;153,26
59815;328938;579,83
92879;345715;86,95
47785;330610;46,39
167493;534090;101,6
167494;554090;344,29
362332;567855;135,18
283801;528851;102,83
283837;528852;198,98
283838;528850;151,64
157085;468937;123,54
94652;349766;241,09
183994;452103;184,95
25192;327696;35,35
106121;353339;315,73
156752;362322;170
150841;467665;88,23
326001;562175;396,69
21827;336473;31,11
86161;353228;46,48
310117;535598;179,39
21070;336666;164,79
136008;424979;416,84
82487;333431;15,44
82485;332013;24,3
5060;349958;25,05
26901;329796;231,09
118240;328859;59,34
265869;335725;42,32
265867;353164;116,15
265874;339688;27,35
265877;353067;82,86
178547;463267;151
306061;568014;273,22
141489;431955;92,88
30749;328141;88,56
94667;354647;128,03
4808;328236;104,16
41611;378808;10,25
166672;438365;78,54
111097;424978;57,44
94671;352560;49,42
35218;330614;221,43
17196;326761;35,23
20944;327871;15,01
12039;328222;56,91
30862;337078;34,07
80139;346325;18,25
9592;327411;40,29
83276;327229;126,76
41765;327967;3,97
136602;415837;16,7
5604;327798;17,6
25028;354096;21,76
4941;361337;76,99
7298;361883;45,83
5112;361324;35,03
171866;466678;126,13
