M_id;T_id;Price_d4
21414;362483;4,38
7048;328653;152,38
69806;349860;68,2
44530;329006;83,32
137824;531020;9,79
125449;438394;126,06
19509;328865;36,48
95378;352594;18,76
21987;336314;33,39
327232;569860;23,09
327233;564506;28,1
327235;564507;21,18
121240;357420;135,69
299849;561225;43,3
7207;327527;4,26
156348;465903;51,07
28888;328821;85,65
33584;328719;109,8
33583;332133;75,12
37333;326499;27,02
72023;336374;164,21
51054;335895;25,89
30879;328345;106,87
80288;360108;43,23
41556;336429;12,31
20801;335743;15,19
307711;563153;36,82
36911;327438;78,42
5667;328679;44,66
112060;328880;9,49
33728;328467;7,14
81319;334165;20,47
178877;456295;7,74
7671;327729;8,85
337035;564587;14,86
337036;564588;26,9
76976;335381;10,72
10551;346598;13,02
195285;467186;35,14
74563;336054;80,34
74565;336055;152,77
124138;360891;101,72
22861;327361;46,37
183835;532755;37,2
329991;567314;119,16
71281;336062;87,26
65791;328744;74,57
229385;466399;61,81
74219;332919;77,17
307714;527180;654,66
142419;470641;86,02
142420;470640;117,94
5003;326819;17,69
76990;330276;60,53
71584;407944;7,22
18102;329353;9,91
83891;347123;7,41
183280;570030;6,85
21475;347034;5,21
44806;330483;27,79
338982;569938;94,46
338981;570053;58,24
387984;574309;67,26
39638;327613;116,25
122124;359756;22,89
122126;438368;22,9
122125;438369;22,79
161308;459511;242,17
330119;561228;23,75
128925;531771;34,47
57190;533860;333,22
99348;576034;6,67
100001;397788;5,48
99348;577134;6,67
97138;368198;19,63
83516;533620;8,23
54837;401388;5,87
105692;574341;22,2
38299;329199;4,79
80122;347102;9,2
80121;436223;4,59
71426;415666;5,11
73446;328693;27,81
100134;395981;29,09
383532;570181;5,8
22642;378734;4,47
17478;369726;4,09
112629;329098;4,86
91402;353308;33,22
72956;340438;110,48
326754;570186;11,06
82134;330305;6,2
12714;424740;93,68
366694;578825;51,86
88628;365397;33,06
101381;531960;8,88
59487;330811;292,39
47233;335590;190,92
99136;406183;45,32
94633;349130;27,39
111869;335749;5,22
39107;330909;4,15
19006;328828;4,2
88516;437300;36,58
7704;328597;32,36
29723;326598;40,53
86156;343823;40,18
20883;327505;24,36
299848;526165;37,47
92638;531331;84,49
127311;359328;137,04
39972;337718;5,38
392620;574277;110,06
20549;328651;3,01
21420;409731;3,11
20318;335836;5,22
111871;328448;5,71
114580;338503;3,59
14039;326302;41,86
107849;358204;74,07
107848;358203;74,07
121160;431026;42,31
97740;330536;50,52
97741;350244;57,75
276478;570013;14,5
65904;346970;107,74
25454;336376;7,24
44348;354094;6,22
44347;328229;6,73
112949;337947;8,98
30880;326975;116,81
144890;463265;141,04
33704;329759;6,93
107817;360023;64,82
107816;350864;24,09
53324;340713;13,63
310513;568815;48,99
310515;568816;48,89
164069;530920;27,95
359449;569887;42,67
237282;570510;16,23
65862;439675;28,78
289675;563108;1042,99
84246;339144;87,28
98218;354585;36,53
98219;360106;55,67
62784;338129;16,09
37822;529916;15,45
190973;459451;41,44
52420;364145;12,23
11071;348117;19,34
17519;327891;12,26
41091;330096;117,39
167671;569974;7,55
49577;329817;6,5
31365;327372;14,51
33077;326331;10,77
69961;531785;7,68
357939;533418;64,08
88665;332155;52,31
9863;335872;35,2
167815;400737;33,94
5731;328675;23,54
127614;467497;43,69
45494;331284;28,45
51036;329120;26,26
112637;335746;149,59
191882;570324;36,92
156497;533633;15,41
44557;332140;15,17
44559;328507;11,19
113281;356404;47,71
128405;359604;36,99
304165;554832;5,5
304165;570852;5,5
113006;388217;2,38
32907;336199;1,73
20578;406744;1,66
139517;415060;2,39
304165;554840;5,5
77386;353173;42,54
113062;439846;9,98
17034;331764;11,55
347413;564158;19,96
21283;374652;6,03
112644;347362;6,46
20580;327868;6,94
136601;437479;31,43
112527;531265;4,64
13518;531393;8,19
112645;328002;4,72
286683;533311;265,27
62781;334164;33,57
111077;357617;18,87
165712;556603;18,93
83251;328775;85,75
56331;329467;23,25
38192;326480;27,57
5913;336000;8,82
5184;361297;18,12
389513;578685;69,07
30432;336663;38,86
112067;327938;4,23
13998;337024;4,02
165291;532107;71,31
14985;379729;6,55
37509;352320;116,32
108351;570617;23,44
112646;329848;7,17
10096;326414;29,78
64425;336444;20,11
64420;332481;63,92
48448;573435;81,15
137353;449766;49,37
14101;337345;2,32
5051;327189;2,23
110823;327055;3,24
43699;329625;3,16
98543;360063;49,65
44795;337350;111,18
5281;330380;6,96
30305;362805;6,75
4072;326415;193,44
27952;327610;62,55
12014;327552;61,52
295305;496793;63,16
6153;327321;41,79
189229;564321;120,59
200557;326866;108,97
78980;327775;62,32
183074;439036;22,72
183075;439035;22,4
65699;329782;11,18
64197;575474;20,85
93568;347060;35,15
93569;346536;69,49
108321;335753;34,75
108322;328795;68,95
275510;533495;60,69
112568;436249;15,4
105748;328683;21,75
102962;328187;23,41
102961;336797;23,93
28482;328884;184,67
182791;398317;39,48
20321;531668;4,31
165714;363446;10,34
9846;331240;10,03
19779;335546;5,45
13193;336033;10,41
190527;573183;141,56
107970;531230;19,55
112638;327057;15,51
97181;452199;27,06
36736;351171;36,51
8241;329087;22,93
79817;554918;61,54
79815;554805;61,59
79816;554885;61,55
34514;531602;4,41
34517;554929;4,28
87746;350203;49,47
89118;533206;16,63
17028;381204;2,72
29465;338041;2,73
111875;327265;3,66
10195;332365;6,31
77843;535579;10,93
77845;330883;9,86
77847;354888;10,41
111879;532334;5,49
77870;335162;5,26
143824;329669;36,95
135222;327842;42,17
140327;350059;36,91
147463;327888;50,73
12739;329075;13,91
12733;328905;11,22
50015;336518;7,94
30026;328915;6,95
12735;336229;9,5
12048;329344;18,36
12708;336198;37,01
39714;326609;12,06
39716;326612;15,85
39718;327970;17,79
25378;330018;73,69
112072;358442;142,74
66480;335915;105,94
31673;327380;15,37
108540;358578;46,56
236984;527158;75,1
112648;533131;18,63
31435;361405;23,27
34810;329088;16,36
12177;328404;120,14
113380;424869;136,15
161709;532131;41,46
110826;532303;5,32
77871;532530;7,3
77872;431056;4,2
9685;363020;3,84
112096;335641;7,55
36737;327820;36,34
110303;353571;60,62
91261;338862;20,83
184232;533866;27,43
188630;456441;40
135817;533238;38,62
31750;327821;36,48
21406;345969;7,27
20402;370142;4,09
126564;564469;160,51
99551;353555;259,98
51357;330169;90,14
188374;462081;67,34
150103;532373;61,12
89953;531675;7,02
77877;533442;6,45
5417;335681;2,3
85301;335077;9,25
83918;367045;7,14
111966;331388;5,61
111968;348733;7,29
79566;342276;101,06
93237;328656;92,53
12830;336012;10,91
47310;554797;15,69
112587;328879;31,49
19511;336043;36,42
240814;327571;196,56
24182;336895;60,22
128978;570062;26,7
82854;338555;72,53
132599;334506;200,53
122394;336757;424,51
106217;348160;91,12
118224;331804;80,8
90459;353046;85,13
74538;385090;155,07
111290;436177;219,25
166631;574474;91,66
66277;381964;102,82
66274;333254;100,41
172625;531289;774,27
10183;334556;158,4
10184;327282;114,98
82270;334911;43,89
160804;438305;104,52
90573;438702;21,71
95919;347270;64,24
49995;331917;10,46
62917;326366;54
62890;326888;66,83
19512;327480;36,48
72022;332649;71,38
6165;332647;72,16
138248;358115;103,53
145471;427751;50,07
145472;426211;37,35
197612;470030;50,95
134730;359863;39,76
326585;564504;74,4
170570;431873;38,37
91513;328075;58,68
91512;345910;25,26
185308;347008;135,3
103245;357155;25,71
51044;330707;7,3
190402;452048;27,85
47427;330119;19,25
22542;326657;14,26
22543;326658;14,56
90375;342030;103,31
13304;327492;19,81
36860;327796;95,63
36862;329867;150,94
22718;328149;70,41
9888;327965;23,55
29443;357164;86,09
121424;327088;78,61
77301;351443;21,64
11918;332218;131,9
347710;570105;7,5
54300;345211;7,95
126282;431043;8,63
66282;335012;204,44
33051;327124;5,4
47830;328261;4,34
21464;349601;9,64
21462;532076;5,12
110829;336162;5,49
112660;335016;20,75
112661;533088;24,54
112662;327962;7,25
21483;378918;6,13
114948;558199;26,62
232631;569924;386,12
232632;554905;386,12
124234;358247;40,55
124236;331893;376,97
124233;358246;16,85
124235;358248;313,37
124226;358244;14,48
124228;358245;270,03
160139;452046;37,87
160140;466833;51,59
589;326834;105,61
138418;359862;37,46
191067;450382;36,4
136938;440129;280,54
356607;533527;5,13
356609;533554;10,49
356605;379711;5,48
21403;327120;12,87
80281;328175;38,37
52442;329911;28,07
89868;328729;40,52
19513;328471;36,48
34898;328176;20,6
187988;530841;47,66
178579;438417;45,77
171135;437809;138,42
100099;409972;34,9
121979;431795;141,86
43937;329077;76,93
107810;534021;18,78
196806;487205;69,86
50904;334953;25,5
50905;331133;27,92
44089;330965;50,41
47230;335554;203,8
47229;330958;166,58
13557;336289;5,32
112665;378056;5,34
77890;346261;5,54
30755;378973;6,49
23541;327138;17,01
81765;366142;7,34
241095;527159;70,09
13542;360914;1,96
89634;376886;4,1
174337;496434;71,35
36343;535562;43,82
5412;533892;8,61
99569;470135;10,64
112591;336133;13,11
129163;468695;85,11
41712;346567;14,77
41713;346219;34,39
59853;329971;55,83
60383;331469;61,58
13025;326493;36,69
99877;558797;29,6
297678;523963;14,44
19590;329738;17,59
114552;531892;31,93
70251;331739;41,07
98564;357992;16,23
49626;330221;33,07
49624;330220;20,09
7127;327397;23,24
23603;329060;21,76
23604;335497;38,14
41129;327738;16,43
65967;328703;16,85
126285;533812;15,01
24717;330197;25,47
31662;431425;18,06
4858;327797;18,52
72068;360272;107,99
171281;468994;175,11
99893;363095;17,21
62203;369200;23,56
92357;346333;68,53
93834;359214;315,41
38166;326285;154,93
27436;327195;23,68
314676;564082;31,39
306006;556647;172,74
187740;467214;166,52
171139;438484;241,31
70354;344680;118,64
84221;345789;222,84
84222;359456;405,52
40425;329080;9,8
77331;379304;24,07
108315;327279;28,06
7373;328536;34,49
28466;328773;21,29
18040;326272;19,81
76254;401463;106,35
13568;328333;18,7
136033;425119;71,58
73433;337696;53,76
68745;333919;25,14
83118;330987;107,1
161433;466503;71,83
305283;535528;9,66
305284;535529;11,3
69551;431427;30,62
24268;331188;9,67
161018;438453;88,52
121250;532337;74,95
121250;337859;74,95
62217;363414;8,71
63487;337604;8,37
66409;330205;124,89
13281;327414;4,75
5453;327398;14,4
7141;327506;29,44
29404;326831;91,62
29401;328409;60,91
29403;332715;79,03
70279;326516;85,5
31881;326393;23,75
31880;338859;14,11
50178;431428;6,2
10531;379652;11,51
4935;328172;12,56
187533;465457;107,21
171298;528923;163,21
49932;332420;8,11
153152;468167;82,97
4946;362066;33,74
7144;328012;195,94
56161;347825;9,91
174369;496347;61,21
174370;528925;102,03
56133;431430;5,74
39092;330178;18,78
79572;333587;22,66
77787;327694;86,2
4956;333430;25,53
29313;326642;19,86
124369;414254;40,33
57085;415234;1986,49
57086;332540;2879,77
174460;477195;316,45
93465;356656;50,76
55198;335787;39,43
55196;326410;21,4
6050;328259;16,65
44029;330345;18,36
13570;327227;14,17
52047;330225;31,69
17193;328019;32,64
56132;337028;29,32
137681;431020;14,86
143983;425692;100,65
111134;432217;191,26
132360;426074;352,41
27836;329340;76,91
41609;329245;14,62
4747;327155;33,14
135563;408877;62,46
188123;524395;140,24
62315;336821;61,26
31086;327730;110,95
5670;327770;64,74
7399;327772;35,18
13026;327877;13,38
37690;328818;22,25
118086;328890;226,77
62782;332920;114,45
306844;564055;122,23
7402;326929;22,19
7401;369842;12,99
83513;347989;94,37
129471;359393;93,84
86136;376134;25,39
44447;330040;25,88
35341;330242;38,92
5028;326473;14,33
40744;335945;16,3
4211;332614;72,95
19838;332615;69,91
363838;564157;204,95
111522;355799;247,87
111521;354635;73,38
57466;328303;105,48
21880;329086;31,52
26981;333891;31,46
71435;332616;16,13
305394;535530;10,24
32955;328738;155,34
47785;330610;46,16
39970;328071;289,67
283801;528851;100,36
283837;528852;194,45
283838;528850;147,73
183994;452103;180,57
25192;327696;36,45
150841;467665;86,44
326001;562175;395,54
21827;336473;30,79
21325;331445;9,1
47977;327854;14,86
60035;487049;32,71
17190;326901;10,36
297691;500812;9,18
297692;500811;11,25
86161;353228;46,99
170778;356863;89,04
82487;333431;15,37
82485;332013;24,08
5060;349958;24,64
118240;328859;62,05
178547;463267;154,86
37683;326495;13,33
19234;326802;75,03
30749;328141;90,16
41611;378808;10,09
166672;438365;80,79
111097;424978;56,5
94671;352560;49,89
35218;330614;209,52
17196;326761;34,91
20944;327871;14,77
30862;337078;33,74
80139;346325;17,95
9592;327411;40,17
41765;327967;3,91
136602;415837;16,62
5105;327136;18,77
5604;327798;17,06
25028;354096;21,45
4941;361337;75,27
6266;360931;33,01
7298;361883;44,79
5112;361324;34,69
171866;466678;126,59
21862;327966;44,05
71518;466057;26,11
5118;327626;14,03
95051;350179;8,75
36220;371019;5,48
110954;413945;44,44
29446;328322;68,81
16991;465887;2795,56
9941;326422;12,55
6023;328857;23,65
10398;328227;15,85
42494;327853;23,03
163925;438991;262,71
84181;332949;85,19
20649;327108;53,01
16993;437766;2557,73
26580;326560;11,14
7926;431435;7,79
13027;327657;61,25
115657;528933;144,32
75089;335992;476,31
5152;328893;10,95
66400;330602;7,46
38555;328038;65,17
7209;328895;24,79
63227;331583;8,29
25029;326412;18,45
395335;568857;97,7
395339;568844;40,86
395340;568856;81,08
308730;527179;54,15
9013;336042;85,38
95135;403735;103,59
112264;358303;100,43
61749;327855;30,26
108364;353500;88,63
108559;410061;43,76
5163;431436;25,15
47571;329893;77,56
318168;529794;53,34
318169;529793;88,99
187316;466940;457,71
108363;356271;578,26
56338;330121;310,16
59267;336948;6,17
70218;386777;368,2
72887;326252;9,06
112474;357109;541,47
62990;358517;18,63
29982;336849;74,95
62991;369338;31,55
137689;431437;18,84
137690;431439;26,55
62297;330472;41,65
44137;327899;14,39
74334;327277;747,87
28479;354174;7,39
30986;326372;14,66
240707;524505;71,24
240712;524045;89,05
37121;346260;9,07
41535;336304;43,79
41539;335028;58,39
33027;338282;51,52
76418;331139;31,16
76416;347959;45,89
264544;554776;58,63
55933;362888;13,26
41871;431442;58,03
108440;432182;49,34
41550;431445;471,33
41543;408452;42,61
41547;408184;61,75
68731;331592;8,54
55932;335989;12,01
44196;357712;37,99
386946;568845;161,35
386945;568846;85,22
293488;500813;166,35
5180;328595;9,42
7157;329343;11,04
68729;346011;145,45
158388;530843;28,67
83848;347093;40,26
19787;353753;80,57
309585;557568;96,85
265261;525296;210,87
32346;330126;260,22
11955;327531;184,44
41178;331274;80,39
314675;564083;19,31
84831;432007;421,6
80767;347401;78,49
90393;466306;211,68
104456;424936;95,87
233756;467151;191,44
233755;467194;121,02
62301;416870;387,13
126045;357789;142,88
34282;326520;53,77
29174;329188;13,08
305457;526162;303,81
62626;330562;244,58
37678;328473;35,81
123651;415936;65,73
297668;524201;50,96
63491;330182;21,55
183081;470582;118,35
230068;496704;436,6
193865;531117;53,45
193866;530904;91,08
84829;345528;30,06
28894;327693;35,12
190985;473736;56,53
138318;425889;63,48
166137;439010;17,46
174459;477194;201,2
134720;425699;17,55
112522;462918;46,56
191526;498723;12,61
327664;558845;47,43
106158;358736;127,7
35198;329029;7,43
86134;466547;17,89
46539;329801;56,52
246620;468843;181,13
111283;407968;42,71
104980;439316;42,11
136620;432083;246,2
6379;358757;255,49
6253;335827;119,2
83518;382254;20,05
4319;328730;132,95
325999;562174;189,93
52427;329940;17,66
86042;439048;11,13
60032;416404;8,27
175861;467617;281,17
98540;333841;69,78
51977;366803;6,75
91417;351069;24,44
126526;416059;38,12
166671;450022;62,46
24281;327289;11,36
1905;337842;418,85
342527;570867;35,02
102821;412746;233,06
102820;352882;141,02
149212;424957;66,82
85989;337433;92,25
105737;359686;45,79
39640;329713;111,11
90786;439106;31,32
90787;348087;45,57
110241;326719;28,76
29468;329639;72,85
115658;357504;113,86
142348;514548;80,05
4255;327226;172,85
107673;356117;105,54
76243;326550;119,26
55669;347279;41,81
11953;327084;77,23
31953;327969;72,59
26452;337894;20,82
70216;432044;368,2
66435;389370;152,54
112484;355932;241,25
110675;353768;67,45
161486;470095;64,51
53271;386628;73,96
174608;440011;86,31
180864;467614;9,8
28586;328749;225,82
353037;570716;52,6
353035;570715;78,69
112161;357868;187,77
112160;354695;122,57
187593;359417;341,83
153386;359932;98,32
298946;564676;114,57
137442;413844;16,58
174137;440184;73,27
184833;466359;53,42
46781;329452;51,18
128420;416862;48,88
134910;572291;74,99
69485;392911;23,64
156929;413914;25,34
42556;360105;24,41
272941;391841;80,45
190602;551564;658,57
110997;466362;69,28
111019;437497;68,61
12133;327687;123,34
158387;438830;22,27
158383;438829;14,82
158384;439264;18,22
124798;346603;998,61
13540;348946;72,09
103215;355977;85,02
21893;416747;36,76
73355;365116;1229,55
73354;363265;617,23
17797;361373;419,74
6077;326345;780,79
287269;529566;403,6
287270;551565;693,57
287265;530126;306,91
287266;551566;626,27
84583;344400;106,37
314671;556601;47,4
395133;578683;251,49
100129;354027;98,42
107131;425785;187,46
99879;558796;49,26
99876;410087;15,15
13256;349142;21,7
51399;344619;206,17
50430;354082;163,77
82802;331218;205,91
82803;353015;207,83
85639;533775;15,31
62293;365231;17,06
77310;466535;11,9
77311;365006;17,83
64114;378409;18,06
77308;365527;10,53
64112;379086;10,26
108532;360308;18,51
108531;358791;11,84
83849;348862;4,94
83850;330522;9,19
65950;330154;7,48
44967;349162;56,57
44968;328846;37,43
171185;459521;46,84
20792;327137;47,57
136612;436326;29,25
330553;570717;65,51
33029;330148;48,1
87791;332215;28,06
144395;329692;4,46
144397;394294;7,04
87790;361165;12,78
189545;533710;18,11
91315;349656;20,5
392600;570572;50,45
26920;328173;30,03
75236;339529;63,55
99496;424751;333,04
326086;568853;484,66
23422;329276;44,9
64116;359594;30,53
81403;431990;2205,2
142283;463286;94,75
150567;528982;229,71
125456;332369;328,8
141506;466392;346,83
5935;326364;11,07
126284;531152;10,7
18408;326581;44,28
21061;346298;16,81
74517;331303;84,13
74519;339403;104,77
21012;326894;6,12
86074;553938;6,67
82375;333830;46,41
140829;424867;62,69
140830;424868;92,87
107771;355687;65,81
167147;432227;100,55
107773;355688;84,14
167148;436182;97,31
275444;568827;48,74
275451;568826;64,67
138886;437622;129,06
138887;437623;209,86
98835;354583;113,61
79708;330468;74,45
228802;329028;106,99
136110;327093;19,29
6256;354098;26,69
32347;328245;127,16
11954;352321;107,42
112250;414001;66,04
20220;415794;94,26
296764;578827;115,75
63167;334326;122,99
6234;327186;5
50442;344519;58,88
30118;330474;202,81
106128;353395;127
108276;354316;67,52
76348;346631;63,37
363768;580558;74,86
100131;346302;96,22
137492;466405;68,94
137493;466406;96,2
137494;404154;141,69
20797;327691;54,11
140671;438086;126,29
76192;328798;1092,73
76191;339669;630,3
113273;356272;243,51
112771;431003;140
80191;339318;27,94
80193;378334;14,6
12255;327267;86,5
55103;343757;27,31
141382;530855;51,79
74821;335292;20,16
141381;530856;29,14
75945;331973;32,54
101789;431995;13,98
289658;530857;29,13
115215;438821;13,93
112506;439269;20,53
115216;438822;20,14
115212;410060;8,99
112504;398789;11,45
306007;580928;249,33
317979;564409;112,4
106051;354787;184,11
63171;326558;86,85
157401;438568;38,07
285445;554093;90,62
84832;342335;134,06
330827;573091;34,95
70352;347155;188,18
81918;568813;57,12
75255;368676;94,51
190304;459523;361,67
230054;526038;107,7
230055;500808;173,39
54228;335492;33,22
54230;331560;51,23
91362;346254;60,35
91364;345541;72,03
66138;331805;340,45
47557;330253;26,22
4277;329844;60,81
28192;331275;241,67
28191;328444;167,54
4371;336120;667,11
4372;333565;1021,35
96999;346891;59,83
165658;530860;107,2
118281;355856;68,06
96998;348390;36,68
32524;329706;34,81
149974;431898;855,56
160919;431158;126,09
79521;343701;24,17
91879;344687;24,43
38263;346829;16,01
62637;327188;51,46
82457;354452;44,33
82459;354453;71,77
82455;354449;36,39
174360;496504;192,02
90401;334199;116,88
375230;564267;156,42
375231;564266;127,09
193422;466494;183,54
4410;361644;49,94
190834;557435;114,35
222110;496398;92,51
77333;359880;202,5
6937;326261;153,45
299599;524322;191,5
299601;524321;191,5
13569;330960;16,62
201899;576452;146,47
79550;343228;237,23
74042;337295;51,17
73434;327362;53,77
110148;437749;473,16
4920;335944;30,85
6051;326523;114,42
4918;332247;80,78
14104;332372;11,86
12124;327666;24,59
90399;346407;94,04
44909;330275;90,65
317974;564041;143,68
99700;415939;26,22
78796;328563;12,46
99992;416372;6,78
161435;466501;46,27
161434;466502;51,64
393195;574479;51,56
393197;574478;80,67
234754;468842;273,15
354247;563916;447,53
142120;436370;178,58
51182;330259;321,08
37483;365937;387,15
81935;532856;8,19
21185;344396;13,58
5956;332593;32,03
44517;331185;8,74
161019;438454;141,05
28255;326772;34,23
5610;326668;34,12
6763;326597;204,51
6108;327016;76,82
1435;326431;34,09
65592;465321;26,46
65593;487209;28,94
3503;328548;104,89
78815;383974;7,4
50914;332499;14,54
75642;336545;36,48
81522;327912;16,88
4295;328045;232,52
105630;412756;6,55
49672;328052;14,71
49671;530861;8,21
139036;469497;175,54
74443;359284;200,66
110276;357506;342,6
187973;573131;36,82
51916;326856;94,2
51917;327698;95,51
89338;354946;224,53
150839;438699;572,3
63223;330177;123,72
37374;329887;127,4
18021;333296;5,63
5963;327879;30,78
23751;326808;6,34
74065;332534;67,22
56043;346167;6,07
38172;353614;11,33
25463;328330;2,76
25464;326357;7,71
36782;336445;9,52
121024;334026;12,29
37689;361987;9,63
24034;328064;20,99
99396;413851;70
37679;332817;53,74
161033;400851;30,46
87571;354375;49,04
175952;452135;100,57
175954;439791;78,32
141088;415932;47,57
100083;347076;39,46
288312;529961;68,27
51043;415933;80,67
141403;359694;194,59
4298;328816;216,59
150573;551592;69,16
37375;330145;169,31
85400;345751;46,83
85402;345531;52,04
85404;358731;76,29
292350;530862;139,18
161560;438688;144,82
161559;438687;90,33
174220;530863;59,54
62795;347823;20,6
62796;528834;40,07
62798;527478;49,08
297666;524200;43,4
297669;524202;79,82
407992;574291;214,31
153025;428203;76,63
111127;359583;81,94
111129;335649;67,38
5970;328670;124,86
149219;438706;208,21
33064;328087;472,18
117863;413849;111,61
7519;378633;120,73
40313;329816;76,41
7939;329349;7,22
70807;326623;179,4
136600;439216;45,62
136599;528924;35,21
189547;465479;77,08
189548;496570;142,46
190523;474219;312,23
190524;474208;909,72
170723;569881;35,27
170719;533409;20,54
307534;581942;1107,06
274912;533308;40,77
63184;372712;3,87
54533;372711;5,02
51093;372715;4,63
54535;438851;6,68
13301;438853;10,66
63495;333366;21,65
94604;382175;6,08
135967;431018;31,51
61186;328122;23,76
40078;328682;24,71
284130;530864;33,01
285116;530865;35,7
4712;347819;20,63
4711;329719;17,07
81777;346622;77,85
5471;347352;356,82
95735;335793;42,11
95737;347947;139,53
95736;346992;81,05
336255;572949;207,26
336257;572950;296,09
170754;487028;220,81
170755;461665;316,23
84257;449890;1476,49
9692;326405;369,08
5199;326636;11,73
230067;470581;234,03
356761;570300;135,94
166013;513817;98,64
178716;470585;147,35
232874;568377;256,38
178718;470698;226,85
232875;431412;424,51
23573;330033;31,4
178583;581940;13,8
136835;388452;14,14
133663;357787;60,99
133664;360019;79,59
61957;327434;20,78
24315;333152;17,8
11150;327708;329,54
123763;329620;27,75
94703;438781;57,57
31095;336127;1020,65
75137;331861;145,62
174001;439432;107,89
77788;337913;109,05
241218;486952;179,88
298414;568012;79,91
298416;528892;108,51
389675;570660;180,13
167811;432464;124,28
133665;358062;50,44
313593;564095;76,88
313595;578682;239,05
135618;354875;121,46
76958;334194;11,78
19264;328460;297,76
119439;378652;1158,63
31442;328918;1435,47
4958;330385;849,18
817;350065;67,5
135980;449570;67,42
61959;335372;69,57
4961;337053;14,69
331715;581965;193,4
331714;581966;90,22
190981;530871;25,02
326741;557571;55,92
84160;344684;37,69
292990;528838;88,41
292991;528839;143,47
74194;336882;139,81
4310;349302;176,86
5261;336793;361
6772;330819;63,1
50551;335819;48,04
169099;439990;19,77
108996;407730;12,91
85742;432013;30,55
85740;433980;16,22
5979;328667;12,16
74198;327384;85,2
40736;327458;30,78
13660;326660;17,33
99987;425964;438,51
49958;339691;23,47
97007;379796;14,12
360627;568242;12,86
123957;425786;26,69
112521;462917;35,77
113041;358734;82,06
113042;437744;98,33
108521;412920;107,74
143984;425693;115,65
149328;413843;70
153363;449475;268,06
118318;425732;110,87
6534;326882;124,74
12201;326881;232,19
6535;326883;110,36
111137;432293;313,36
132362;437866;579,79
111139;359213;86,87
303575;525884;181,09
307580;527425;42,27
307581;530845;94,6
121189;453065;72,44
4748;336822;95,66
30770;346264;3,99
30771;335891;7,99
44526;329289;15,19
44527;328694;20,41
61604;336430;36,79
83949;358190;51,46
178902;531885;127,88
306871;563839;83,73
135562;377706;43,86
310426;554847;67,29
46381;329453;232,16
226433;466327;64,53
226439;466328;108,57
50045;407659;42,57
161528;573003;161,55
129469;360022;55,38
66064;327652;31,09
21853;335961;12,07
190575;578933;426,06
111992;414836;184,16
76806;327075;226,64
76807;327221;241,74
167977;438514;75,77
136803;379752;433,55
136802;346689;194,68
111149;568008;53,61
85451;337879;237,58
62317;351735;79,18
63610;331422;63,99
76563;412962;410,11
327667;558846;73,57
65722;326990;14,53
65722;333435;14,53
5456;329687;12,87
154460;573398;112,26
27841;326632;73,36
62640;336459;36,08
170728;564209;146,66
103541;327773;48
63222;371929;82,12
72121;335832;92,93
122839;529960;311,45
75846;326544;404,37
75845;328016;136,6
122835;496569;53,57
134270;352740;146,1
351865;564873;276,97
134351;436364;46,09
134354;352922;88,35
351869;572975;151,47
171191;439322;145,03
49209;333990;38,6
234757;468875;501,82
97136;346898;45,48
79599;359286;228,55
76655;332057;57,58
306847;564043;230,2
74228;329702;196,02
233116;525886;111,94
188046;535597;737
150830;432410;192,37
150832;470626;352,2
150833;433973;698,13
112252;414003;133,74
108775;412663;361,23
56123;329927;361,23
112946;569874;110,23
39311;327801;8,6
227394;564318;103,36
112256;573758;70,14
141461;468791;95,85
69552;397571;59,74
187546;463538;124,89
84802;415921;576,37
97025;349848;263,17
84802;354262;576,37
19499;391201;220,83
98159;351039;56,19
147084;413846;75,09
147085;431972;134,95
180403;532355;8,65
7118;327612;23,26
5017;336389;7,84
189208;573039;140,21
86133;437489;13,52
86130;379345;8,11
301741;558799;61,57
314721;564084;42,26
314725;564085;68,94
314723;564086;29,66
81876;408337;81,06
122560;436209;97,87
55032;330828;361,59
166028;465698;431,71
326824;564677;717,95
24278;327958;27,37
17416;326588;24,51
19499;377686;220,83
46534;336380;42,08
46544;329391;24,28
145641;412958;41,82
145727;412965;13,59
45470;329365;70,39
118282;353435;95,45
188057;465556;33,39
61615;380344;160,1
289670;524412;72,12
155365;425808;60,41
155363;425807;50,74
13580;326627;13,89
13579;327428;11,22
373842;574147;721,46
316961;557451;121,69
316958;562123;46,31
316959;562127;89,17
107838;354626;101,65
186842;463332;89,69
174510;500776;129,59
411601;573181;215,07
60029;329697;27,9
86470;354584;36,25
126212;425710;110,91
110945;532770;32,05
104973;368199;33,05
100432;353430;87,97
95998;352734;174,73
95997;347254;122,94
361941;573144;107,55
178908;468964;149,48
178909;561077;267,49
298424;529541;295,37
121034;359412;283,82
298426;530851;594,58
153616;438462;33,78
163873;473715;44,57
153457;438463;20,28
153459;438464;25,67
57465;354077;79,29
86151;400451;26,73
71433;370388;9,19
44300;335826;8,54
44303;329198;13,01
310102;554028;31,35
38400;351965;10
306055;528833;40,86
306053;528831;21,53
306054;528832;26,42
166020;452884;234,24
172560;528958;76,53
88025;347236;252,93
88027;354890;374,7
11790;573317;38,74
16100;336708;1921,67
82464;359289;307,91
134965;358089;293,12
298428;569713;114,15
308553;569712;113,62
181675;465496;58,28
181676;465497;58,27
190597;466847;60,11
60264;329781;37,57
183992;496493;180,77
327148;573180;232,49
240890;486951;62,34
31563;328328;35,18
324260;554934;88,46
324268;563165;181,09
17987;328370;25,75
86039;346788;8,58
