ID_MORION;Money;Quantity
61181;114,6497143;0,648838225
61186;917585,141;33408,68682
61188;1573,652328;9,964817938
61195;149,5109452;5,980437806
61196;2114,268543;110,328786
61197;6255,58837;464,8501969
61198;371,4122639;0,026720307
61199;10951,96231;820,1909855
61201;10090,8413;699,3432451
61203;18274,62781;1356,252686
61220;779,2243118;16,99760906
61241;208,5119047;5,915231338
61242;124,406143;3,118330254
61245;3344,743823;84,14582912
61246;3983,269447;91,17984753
61252;547,4683487;26,35663826
61258;38465,95299;2248,49968
61301;192,0822749;22,60290321
61307;279936,5505;17049,55237
61408;149,4413274;1,221424825
61427;342,717188;0,111467969
61429;11627,58577;92,93594327
61432;125751,3338;909,7032479
61434;214122,3957;922,4346666
61436;86108,01998;944,7763226
61439;35801,02304;411,6334846
61440;38817,02963;347,4799839
61441;154506,4352;1050,48225
61448;169,9114123;6,168998529
61450;362,6578294;9,503984919
61451;185,7224397;5,991046441
61457;39,61072907;0,559547457
61458;20,67895091;0,899084822
61485;85,03309284;3,675753115
61490;82,73022956;2,847590286
61500;196799,1888;5842,425349
61502;43,13875416;3,57671387
61504;345327,9892;10860,38248
61505;159997,6551;8454,93742
61507;464,0742844;18,67771748
61512;695,476957;69,14049266
61513;6011,280224;291,526106
61515;10,54998171;1,120916797
61586;2229,042452;3,292748817
61588;73030,18334;76,49892515
61604;71267,00272;1524,922249
61605;95372,97518;3757,163769
61615;103212,4158;525,0515074
61616;786124,7818;10555,2474
61623;1175157,293;16659,87481
61624;692328,7084;8051,397296
61627;2603,122725;105,8103396
61650;2571,26417;130,0764026
61653;422,2426657;25,15853709
61657;1392,825083;10,07977704
61660;5234,130591;44,12322804
61685;257,66209;1,289470974
61688;465,6150633;3,398893789
61709;11784,69564;52,72112018
61715;33234,75497;398,2510618
61722;553,6308958;1,002077848
61724;215,7506742;3,100539781
61725;54,65230817;1,397757242
61730;132,264138;18,56598664
61732;99,53499256;13,8163532
61737;136,7422507;17,84956176
61749;1247945,077;35200,40115
61757;139,9057056;2,162375666
61782;3060183,386;31646,01702
61784;90,48177177;0,400539052
61806;1356316,507;43873,2472
61818;352748,6149;1680,111312
61821;27084,66313;5248,392476
61824;92836,73303;5045,482082
61832;15140,45819;168,1564909
61834;34,92343965;0,801915951
61835;1641,151514;47,20431409
61836;16,10629042;3,881033836
61837;747,310812;33,17167353
61844;458,8094567;4,950305392
61849;9110,24667;116,903112
61850;628,5416353;23,57419285
61876;72,9402355;21,01775522
61877;275,9431927;38,94311577
61878;210,5981445;6,441295138
61888;81,22342354;3,084256869
61889;245,3396106;0,701371099
61895;8854,327251;93,25064398
61896;284,439438;28,05297146
61899;12192,63684;759,7158264
61900;93969,45984;5942,68538
61901;42943,38056;2717,665512
61902;572,9349177;40,24775327
61903;2441,078635;145,7996974
61925;2092,335741;19,66587067
61926;4562,258084;28,72460891
61929;262346,9344;9046,016204
61933;627435,7652;10980,41282
61934;834747,4228;8008,784043
61936;724746,1265;10115,12571
61941;12279,78258;1331,952949
61954;66838,01535;6457,344229
61957;163657,8458;6456,143954
61959;237556,3428;2933,89932
61973;63729,29334;2983,334751
61974;92584,29311;3659,244359
62027;470,414769;3,049888285
62028;405,8091167;2,916504591
62030;1564,42921;11,12066573
62031;263,5195488;1,602266799
62062;62,19526299;0,786783846
62063;39289,68238;6680,936167
62064;68,66117409;5,537334075
62075;94,11596111;1,645443562
62076;62,05387556;1,085314085
62085;284,1949821;24,90318295
62088;686,2608572;4,196612165
62089;170,9327844;1,303536829
62092;26120,70352;626,8832232
62093;27,58580392;0,766272331
62094;141,1578233;6,786433811
62098;16194,58401;941,552484
62101;11006,18473;1162,805553
62104;787,0433189;14,15589942
62105;1461,154702;37,82996551
62106;211,8837261;4,129050774
62107;268,5435058;6,623008745
62108;164,1709328;5,377644165
62109;835,0496661;22,98224574
62117;4692,628423;33,03004948
62119;7246,085883;52,42881812
62120;1780,307422;12,76954682
62121;4543,367548;34,98618282
62122;1411,704276;13,09045484
62123;634,8345639;5,079185584
62129;145,3423711;3,636757852
62130;254,3585487;7,782347225
62131;185,5337021;2,051162614
62132;341,8779634;4,401215588
62133;63,92575168;2,30581179
62134;45,71809833;3,628420502
62135;39,43016393;3,12937809
62138;69,84072921;2,351848425
62145;386,9919647;8,179736009
62147;530,1273098;12,2099902
62153;1293,716377;32,78216758
62154;6326,098476;159,2152874
62156;10010,05191;247,9120684
62162;6429,357969;309,0179663
62164;3980,516195;305,3595875
62165;114233,4047;4157,789801
62166;49,87164686;0,956311541
62167;895,3654338;9,456926151
62168;683,1660988;28,04695711
62169;8097,61298;289,6555865
62170;10760,04031;167,3793203
62179;2939,29956;920,6817037
62180;17844,35565;422,8250458
62181;11258,93247;300,3172754
62190;42,7751928;4,118249591
62192;12,07545381;1,083972514
62193;12,07545381;1,083972514
62195;113,119283;2,723258202
62196;94488,78836;2087,165695
62198;19826,89102;607,9152949
62200;1478059,752;28027,82634
62203;347616,3446;12244,57125
62217;163425,0952;15105,89169
62218;39,10515426;0,26744053
62224;479659,8421;3996,429554
62225;2145,922649;89,26340314
62226;17751,98123;879,1990884
62227;11063,48709;460,3606197
62228;415,9989054;14,44809673
62231;5864,982706;239,3226872
62232;28,39513328;0,925827626
62233;2790,336263;134,4596354
62234;10928,9201;484,3680263
62236;10887,7703;508,7714031
62237;223744,2276;5498,872878
62238;30563,32615;1488,309631
62241;160678,5881;86414,86701
62242;11575,16249;5797,852931
62257;350011,2383;29652,86152
62267;65543,14731;1114,987282
62269;2291,207695;154,8123833
62270;48,69907542;28,52663399
62271;3011,219771;1326,698684
62274;81,38198567;42,39010875
62276;246,2995353;182,8870726
62279;45,98572106;41,13430181
62293;156190,1957;7540,177715
62294;771935,5749;1126,528401
62296;64665,18422;3735,329479
62297;79867,70221;1632,643617
62300;113016,1127;2108,647895
62301;1934242,574;3859,361355
62311;246198,0365;1749,048159
62315;1866212,492;27132,06485
62317;1660846,208;18757,59922
62326;99441,46125;1863,344015
62336;3516,891315;82,14843926
62337;28564,68278;376,3080778
62341;535,6227362;12,25345787
62342;1392,812451;46,95638719
62343;6398,828963;162,5900084
62370;46,08856737;4,474041646
62406;4451,950107;124,4356598
62407;5383,238581;65,75157621
62408;2524530,683;4876,252624
62409;1209729,711;2817,731163
62411;604,9755443;0,028520213
62422;69290,7148;1226,232499
62423;61359,68096;529,1315445
62432;33736,05051;1437,201395
62453;49400,9968;7455,248916
62454;248,0306573;16,495476
62455;57,00313403;1,036420619
62456;412,3236526;65,40362237
62466;35,83527938;7,09785182
62473;148639,6989;11210,87599
62474;34391,5243;3150,820286
62478;90861,37894;14615,48892
62479;89447,8163;17862,62386
62480;24700,85216;5840,057034
62487;12460,58154;454,8001398
62488;94483,81818;1020,018704
62493;424818,5479;9074,946852
62494;373793,9881;7346,559893
62503;334,1458344;5,62554629
62508;284,3026505;0,923510315
62510;177,6434909;1,099347057
62516;895,1400696;1,029630085
62518;24985,41573;26,11072155
62520;28961,04651;28,45799743
62525;1944918,637;5228,650963
62526;18785,60739;478,8154193
62527;3402,946078;165,0657373
62528;281,6008539;10,1072388
62537;566,6256168;39,33984007
62553;9670,783253;105,6061734
62555;13369,50031;84,47518947
62558;369,1219186;17,18256676
62567;155,1287269;16,13403679
62569;191,2924507;14,16981117
62571;122,1471993;11,2940442
62572;68,63934919;3,348260936
62576;23009,58761;598,9185782
62578;1053,003555;43,47205656
62579;187,9643124;8,950681541
62580;8030,117086;352,82917
62581;16507,07387;707,5890072
62582;8443,5582;354,4222355
62583;20176,22818;866,3932642
62584;203148,3065;6995,792553
62604;32,0305705;1,271054385
62623;2572,529302;1036,037442
62624;37,03061472;14,26769627
62625;51,14877428;13,08152795
62626;1971855,969;6889,122404
62632;415571,2267;52257,5073
62634;1427764,682;37708,40108
62635;58424,01127;4089,158365
62637;523068,7776;8277,75404
62638;50414,26323;1660,251699
62640;621846,0474;13645,98213
62646;1560630,986;28728,53209
62647;45848,57853;9832,211665
62648;43698,0748;5341,190956
62649;21026,91913;1639,5134
62650;8660,596617;409,6289629
62651;49,56584149;4,959063681
62652;24868,46194;2465,756871
62653;21651,58613;1342,693664
62654;10641,63119;409,6775734
62657;61,53454985;1,51712401
62658;638,8816424;9,157262487
62660;180,3297359;4,49417312
62662;150,2099049;5,916766032
62665;6236,559183;301,1528856
62666;22811,23004;1064,404971
62667;818,9277502;20,87778536
62674;13179,04604;695,2323156
62675;2066,696322;115,4379474
62676;2016,851849;114,2620238
62677;3770,229626;189,8375875
62678;995,9307488;52,95823168
62682;11,32539575;0,301608409
62696;237,977587;3,661193647
62703;739,7210193;30,93690492
62704;6773,625161;458,3228586
62705;2988,928691;82,92787098
62723;51402,82165;2194,451285
62742;6297,908488;478,1957115
62743;13419,27331;898,4068856
62744;4,617212185;0,796071066
62745;29801,96513;1155,533093
62748;12568,18469;119,4080062
62749;8344,294791;89,67552181
62750;1165247,998;5484,04895
62751;109284,3776;466,262081
62753;1072,909816;3,521219823
62763;11,80963784;0,586377251
62775;292302,3399;1253,593862
62780;790109,755;29906,34936
62781;1632706,533;40038,2469
62782;739120,429;5377,445727
62784;620553,9366;31667,41219
62786;617884,1605;58903,34964
62795;576505,2477;23755,16603
62796;271436,7657;5565,850496
62797;1109684,543;37724,61922
62798;664111,6;11316,33562
62815;885,0864113;138,3166653
62816;136407,0422;13772,33232
62827;894,6174083;0,586873609
62890;662592,0068;8483,497908
62910;843584,3443;5456,306253
62911;820581,0488;5389,864636
62913;2095495,156;13706,85358
62914;233263,2309;3331,804666
62915;10,4449858;0,399273157
62916;2223469,847;6387,81581
62917;633327,1083;9470,907785
62918;229,0128312;3,382759693
62919;522,8221681;4,354194345
62920;5316945,933;44064,56904
62933;3274518,852;21114,78576
62935;105410,3683;809,4996788
62986;4473,663247;6,230567535
62988;2270,854014;11,79569544
62990;398408,3405;17835,80792
62991;663608,0474;17656,13117
62992;673950,3761;48550,86327
63023;8042,901121;101,5947344
63024;2480,081637;32,15889822
63038;75,42440004;0,221522562
63040;238,0293111;17,66893912
63055;16924,25909;863,2938711
63056;14648,33895;1105,297737
63058;10851,13034;456,9547298
63059;13371,50819;932,9006163
63062;4872,695256;102,1081958
63064;3351,722795;58,68986079
63065;12715,47667;210,1975832
63066;15119,73236;281,4216966
63070;528,4275941;2,355232796
63071;1314,605486;2,833026745
63074;48320,38559;411,7551525
63075;23474,93916;59,54399525
63103;3,654850088;0,97462669
63124;1361,397742;8,572064442
63133;391,3662924;0,768103729
63134;307,5252214;25,7647651
63137;62639,53138;475,1091946
63138;4030,358755;80,79124793
63139;5170,646532;19,90223836
63144;2138,015224;80,7783595
63155;315068,1563;1971,164901
63157;42453,94095;95,8012583
63158;902,387589;1,7702929
63167;195305,9461;1337,655321
63169;158087,688;1315,537696
63170;884874,9215;2643,433556
63171;303154,9477;2873,716393
63184;7996,624561;1809,09223
63196;22819,98093;269,2680444
63197;1090,407602;10,23146181
63215;1040063,88;10025,97198
63220;419670,3843;4328,090897
63221;1094997,325;14958,28796
63222;145035,9435;1513,852182
63223;125865,1524;856,305973
63225;38,62104914;3,898699143
63227;166139,6383;16876,51491
63232;180040,4445;8048,300376
63236;150436,1528;5469,523443
63339;28643,35017;339,2410325
63340;868,497416;53,78157757
63341;90,82929601;4,612109861
63351;405,1992235;2,768374824
63370;266,1529201;37,30598951
63382;1073437,465;1612,106389
63384;629000,1589;12128,0931
63391;46187,35479;225,1347384
63392;47097,95992;2632,677741
63430;32992,9484;671,3326434
63432;80290,38948;961,0611379
63435;80242,37007;4731,584897
63466;322580,6056;11948,47381
63468;347,6654607;13,95418491
63472;354629,8474;14344,50323
63473;213014,6483;69075,24955
63487;335223,0889;33343,18786
63488;27393,90574;1365,049603
63491;255509,0746;11052,47037
63495;967397,3647;39880,65368
63503;7006,161318;135,1007481
63511;790939,473;10798,80748
63512;755560,9805;6486,455874
63514;269,8599349;0,71578383
63517;200190,0095;2982,162288
63548;1138,589362;4,428691446
63549;4252,275598;11,5038946
63552;771484,6556;7046,07634
63553;677038,6;5359,97309
63568;6047,886046;230,026686
63569;16018,8112;415,9177068
63596;799,0327101;56,35205457
63599;42,86297176;4,223946783
63609;1535061,479;95530,75772
63610;3255421,105;42131,52816
63627;570,6346044;3,099021418
63633;64,90745696;8,704410298
63636;77,49543506;9,546383757
63637;88,63789929;11,3640626
63638;462,2028827;58,88921229
63642;437,3104089;55,38698069
63643;115,0518103;15,74366017
63645;54,47196219;6,325299819
63646;414,8645699;52,02147269
63647;1121,271104;54,2908907
63648;1741,294348;85,87862652
63649;2158,245676;105,1194889
63676;1132,712293;4,174301633
63678;57871,3355;423,4321439
63704;456354,7731;701,6418893
63710;91473,57401;2794,486756
63711;252030,1253;6681,418549
63734;250,0201609;2,077544564
63740;911281,012;5831,177577
63748;225076,5943;641,3179089
63749;150884,5079;887,336602
63753;1557,491772;17,36474441
63754;74,95647771;0,749564777
63930;621051,8088;8546,073472
63931;193903,1742;2706,554305
64101;40808,31846;40,63396861
64107;207,9667257;0,467897664
64112;20333,37831;1485,995342
64114;155060,0417;7570,599719
64116;15860,89422;414,8741391
64137;206672,0122;4154,207189
64151;137,6190538;6,310632838
64152;175784,0833;6377,88118
64170;175357,3772;388,718058
64193;237312,8371;235,1774837
64194;3843,529702;365,2519854
64197;75709,94531;3133,192516
64210;481350,6877;3963,125365
64211;234943,4441;1107,264471
64221;427740,9757;11763,87482
64222;987828,2772;12293,24018
64231;2013006,344;2133,806706
64232;218,6120021;6,584562288
64233;74,47344026;1,712071638
64246;14,11967121;13,17589953
64255;736204,4198;31636,97197
64257;125,030484;96,86964699
64258;4860,501968;174,7018528
64259;47438,28311;3586,952778
64261;48536,31555;639,0654951
64278;886,4399544;107,8958778
64279;172,7103077;18,5355256
64280;567,7312227;58,06345588
64281;443,377547;29,97785816
64282;156,5473871;16,46992066
64283;285,8799977;30,58930916
64284;73,07691579;8,353462539
64285;100,6977231;11,09906637
64286;105,5473341;11,34480898
64287;238,0543921;26,475985
64288;102,2166369;13,57664526
64289;195,1074931;20,56980328
64324;4932,62543;450,9404642
64325;1603,048922;157,7654252
64326;59,7902751;5,058617991
64328;344,3254807;34,85234055
64340;69,53940217;0,35326087
64353;4518,983848;20,86971756
64354;3534,449451;16,24069924
64355;304,9643591;1,594918462
64357;565,5536178;3,19112967
64358;397,6138413;2,505489213
64361;356,3791681;2,517048149
64363;60104,73864;973,4294659
64364;908,9418857;10,52706422
64365;31313,93943;81,02160242
64372;147,1751759;8,811059645
64374;14,08462639;0,802542814
64381;36,00486093;0,835379604
64385;29,35920423;1,181932537
64394;111,2732465;3,636380604
64396;54193,31563;285,0723049
64420;64356,9325;815,5460162
64423;138842,6682;434,4965721
64424;100123,5533;591,6360795
64425;20312,74627;782,2040658
64429;492,3014993;2,660693764
64453;1329590,725;36763,61147
64481;817,061038;2,628671328
64482;12,96698469;12,64285132
64497;1896,894595;3,233253493
64501;279,8795263;3,455302794
64558;4332,232017;153,7382284
64559;13026,28505;484,4254491
64561;3854,506832;187,7422498
64562;1110,96829;56,09951408
64563;1376,060297;71,77960399
64586;18039,19285;94,51716749
64630;29642,58818;65,10343567
64631;239,9106316;0,540241919
64632;45667,62254;94,24801073
64640;6517,802098;7,672138021
64641;28907,16856;56,90991938
64646;4949,701667;6,250846928
64647;2192,141726;3,000087987
64650;1448,776022;2,261768467
64656;779,5538922;1,615128666
64657;228,5614449;0,486300947
64658;2718,767136;6,313074105
64661;13467,71314;32,55440402
64662;5974,590223;12,78087384
64663;26396,93955;39,84772224
64665;8795,036344;13,23129755
64691;917,4129685;0,709427192
64739;100,9026796;1,049975854
64768;170,9133062;34,50028746
64776;587,7699948;527,9479594
64777;89,9484904;65,37057708
64778;10,29065756;10,29065756
64779;131,8078087;84,02993287
64780;452,5250585;145,5654762
64783;326,4489946;13,02492837
64789;11,60005301;1,901648035
64792;83,07740518;3,607718463
64793;125,888223;2,570065227
64795;264,8017696;5,9232426
64799;44,65710311;1,032534176
64810;457805,1009;1787,015064
64850;1336822,889;6275,114918
64851;631692,0763;3773,276885
64852;2955756,216;12469,91654
64855;42,46970116;5,308712645
64857;1962,748585;67,74750072
64858;12449,62077;355,7350216
64859;20955,71624;619,3859845
64860;1472,916924;48,93540975
64863;236,8916314;4,044496813
64864;863,209887;11,63256581
64865;287,5604121;3,245197387
64866;404,1066166;8,054673648
64869;3384,674708;8,194127204
64871;36,58105915;17,36935193
64879;23136,58201;707,9377517
64880;457,470568;7,644341285
64886;73,80698572;3,067622017
64889;228,3270619;13,0912519
64969;5169,1846;2216,588513
64970;16,90061495;9,716819416
64971;15807,85428;12218,55769
64972;268,5629232;307,2502924
64989;43212,4162;155,7793594
64999;1,296065234;1,036852187
65003;85,20870761;35,23477068
65005;47,5011838;27,1008792
65008;56,14043401;22,82109824
65009;83,29532059;20,4607029
65036;981,5499387;71,87489794
65037;286,8413616;15,61298159
65040;2158,051949;229,7499768
65048;363,226729;17,99963026
65053;74,92259633;1,746447467
65076;58572,48834;570,8942139
65096;390,1950126;14,6048031
65098;235,975833;6,600722603
65102;63,25416779;18,77218814
65118;276,4139152;3,416735664
65129;124,2437523;0,955721172
65131;190,3223221;0,845313445
65132;526,4508911;28,24293893
65135;24,39016049;1,082083429
65136;56250,44951;1309,902063
65137;7054,616215;196,985167
65148;3580,345998;28,25933251
65150;59358,8666;801,6511029
65153;394161,6523;3467,027611
65217;182,7739859;6,586449942
65235;76,37727396;5,990374428
65236;101,8286086;6,939245752
65253;2779,892111;60,87404256
65255;10982,60735;234,3989489
65256;74,2833955;1,693068843
65257;160,1163823;4,077545417
65258;37,09189626;0,904680396
65264;129,0116013;2,297624243
65265;683,1626004;17,80534111
65266;363,9161958;10,23291271
65267;236,6867921;6,424029058
65268;414,1930433;11,42904099
65269;84,25967586;2,076153439
65270;150,3034973;3,180353308
65289;93,50232964;2,270404129
65292;35,52425234;1,776212617
65293;1674,662814;34,5609688
65294;8563,65036;165,1037576
65295;139,0836146;3,238268092
65296;1891,699088;37,70319985
65300;2559,725364;49,44171802
65311;3550,531333;14,2099968
65312;3994,493648;10,70153682
65328;80,98245417;12,81206013
65344;52,04503353;2,322848911
65409;70,23250039;2,884291597
65412;2245,909099;60,30128183
65413;114667,5647;1725,170318
65420;78,55094611;8,062162561
65427;132,8829691;3,186641946
65428;38,51669285;0,962917321
65447;55041,94002;602,0841262
65452;74577,77018;668,7695997
65453;14056,91275;97,57041783
65454;234,6269765;1,327884499
65461;328,8301722;7,398196576
65488;300,7709978;7,805702987
65493;5165,44865;341,9761427
65494;8442,811227;630,8234359
65495;11787,34917;844,79783
65496;22978,04327;1579,633045
65497;5796,806195;392,7855439
65498;10195,54187;651,838877
65516;5281,492544;847,5477844
65518;334,8881322;14,6517374
65521;68,19210847;1,62908006
65535;300474,4215;77474,30972
65536;618625,2941;81448,07241
65557;407,0428159;26,49113289
65568;60,18091267;5,868708285
65590;3770,621602;128,9043382
65592;22425,80183;733,8857947
65593;50084,05863;1400,767829
65599;102983,3511;289,2850037
65600;59231,62962;371,0566431
65605;2604,899993;7,135556593
65608;3575,955053;9,669609329
65611;59,38876203;5,524536003
65619;114,477953;7,734996823
65620;127,4899251;8,614184131
65621;119,3008884;8,06087084
65622;178139,5735;1395,766556
65629;1962,114123;203,9832058
65639;173,1651716;28,70356051
65644;15,30933714;2,017632878
65660;2173,007679;94,81233843
65662;809507,835;25252,41208
65663;2275,08354;85,23921667
65664;14,46331978;1,762088215
65665;114,0774867;11,77956072
65677;1123,711673;28,30807099
65684;233,7294188;21,32184076
65686;120,2292943;3,484907081
65694;1645,981077;21,38205585
65699;323845,431;24340,47765
65722;816916,4419;46619,65034
65724;151300,6956;19033,33093
65733;177338,5096;1806,949815
65739;1701476,342;4632,021617
65740;2909596,257;5736,943362
65741;297953,6427;1045,531505
65743;3872090,665;35290,74275
65756;74809,8328;705,9607033
65765;868,5651305;2,761146156
65773;168547,4498;67,8995011
65776;232871,1659;20538,56693
65783;1482,998896;18,83651711
65791;497754,4638;4503,751583
65795;132,793434;1,019899346
65806;30688,33051;772,5409432
65811;94,84701761;1,572919032
65819;26,68407454;0,808608319
65820;76,42376797;3,273754839
65821;340,6199453;13,91163459
65833;259,0798503;5,518598208
65846;447,2428564;1,228522472
65848;446,4267247;21,88462797
65851;966,0901946;46,90349395
65853;221,8558284;11,10763677
65860;21,48526179;1,158235137
65862;7640426,71;238941,7002
65882;389716,6127;2364,848665
65897;57513,79432;457,503528
65903;5144,264148;129,8139526
65904;136614,4697;1062,536054
65917;1157,992039;0,433841522
65918;46646,9657;24,43990759
65937;50550,15619;447,419635
65950;110699,4551;12722,04987
65951;736464,9064;45408,84872
65952;16,20555855;1,299563637
65967;515690,4616;25042,21224
65976;2151549,945;42561,01937
65977;905616,7625;1264,709728
65994;713,7973283;4,500373738
66013;36,99190638;0,314156317
66015;86431,95788;55,23876062
66016;89779,94228;71,51838476
66017;2465,803844;1,454726119
66021;278,1133173;0,188423657
66022;167748,2297;3516,266222
66023;178100,9569;3975,215135
66026;9278,318839;316,0629173
66027;11289,39765;391,8817879
66038;87,34679041;1,78066375
66064;447834,8411;12018,47523
66070;344109,8087;11891,54399
66071;196500,393;4111,413206
66077;615,7915546;0,395070027
66087;1319085,859;16495,34149
66094;27297,38956;202,0417678
66095;546,1368272;3,81791407
66097;3750,758306;247,8508108
66103;13445,88966;114,5649572
66104;145393,9942;896,3234213
66107;1312,834699;7,218806402
66126;797,3409706;14,74292623
66130;180540,8081;1178,188952
66131;152,9758069;0,890948206
66132;392783,3465;2278,190267
66138;3141830,809;7955,599539
66149;29323,38596;1793,655622
66166;198469,0369;15124,31527
66167;20455,29727;933,2530345
66189;96,77676517;2,286697769
66191;108,5110242;0,84117073
66192;371,9750551;6,927373596
66194;30587,43404;1219,302968
66195;31309,04488;1062,60613
66196;13660,52199;715,8182664
66197;14422,95903;842,0209456
66198;39325,76402;2442,868393
66199;211407,2366;3711,024511
66200;111932,9574;1276,649388
66206;1138,537916;39,81635375
66207;1645,02664;69,42925279
66208;4904,396071;197,4081995
66209;317,8702053;13,40924584
66210;80,94840906;3,809443791
66211;60,61799415;2,485585393
66212;72,02513968;3,769503051
66213;86,49249196;4,093607933
66214;83,86504572;3,795961178
66229;819140,6051;3481,482623
66230;1063924,921;2716,583913
66246;7968,962104;744,0888468
66252;1372,786739;49,86371243
66253;27579,07836;707,1641739
66254;17213,18367;257,8973625
66260;35014,02064;97,07719812
66268;63945,66521;562,4009619
66269;67,36436646;1,266290632
66270;4456,9707;222,7635244
66272;10270,49476;496,9968046
66274;455395,5969;3982,156921
66276;62519,28061;725,8599086
66277;184166,6291;1553,887397
66278;1533,637305;56,10479093
66279;3035,878369;114,7080585
66280;501,5510391;9,790594738
66281;1554,156018;69,87870483
66282;1887383,765;7756,240982
66284;60,21657642;6,215354305
66288;194,7637124;18,86757144
66293;20909,95114;3417,185163
66294;37352,65811;1238,459909
66295;829591,3721;16400,81793
66296;574,2322491;10,38394664
66300;291388,9382;40665,17313
66303;472032,0844;22835,24496
66311;379,1171421;4,51329931
66313;8776,992681;33,30117269
66314;21345,04881;76,11262783
66315;4372,118192;15,0051182
66316;5133,01338;19,21273169
66317;7108,831729;26,53081572
66318;2873,528502;10,79958231
66319;837,3436635;3,065581444
66320;7261,596643;24,39535304
66321;11597,61935;40,05598768
66322;1522,021701;6,054077534
66323;1973,132363;15,71271483
66324;1914,943848;17,27187757
66327;240,6838494;0,779063408
66328;4425,70331;17,09346611
66329;5832,427126;20,73522651
66330;6207,756884;20,43050211
66331;3982,744723;11,05518619
66332;158,3861929;1,120131064
66333;178,3707179;2,005502024
66334;8442,301695;22,40998627
66335;9389,262247;25,91850812
66336;2765,624748;9,474572831
66337;193,746528;0,645460672
66338;580,3518008;1,879814458
66339;1975,877493;9,287780105
66346;1339,159215;62,40752939
66347;551,2614975;25,95768221
66348;18104,63281;714,2548386
66383;46,5207638;1,131892063
66387;27932,19182;2110,210661
66388;99779,26126;4161,540386
66391;4585,577195;150,7095403
66392;262844,5919;5106,469939
66400;985192,3539;114037,1592
66409;910240,4701;6111,689486
66429;289,3462636;9,525465626
66430;85041,69063;2916,32016
66433;333748,1685;1899,294828
66434;268619,1077;1490,191368
66435;376308,2523;2133,517588
66436;608549,3485;9322,062117
66439;873972,5208;4302,372456
66440;219153,2733;1758,343776
66443;274,9116246;0,005851674
66446;70673,60398;27566,24887
66447;13240,17866;672,7359461
66460;1524,94652;27,69373579
66470;61778,29246;665,7198774
66473;392285,9988;1295,471286
66474;90885,67046;605,8673186
66475;323422,028;1374,897438
66478;145681,505;550,4486702
66479;249,3233415;0,980054967
66480;1087366,354;8709,331238
66486;18934,63015;205,5235658
66495;210,0315993;0,536920237
66500;45,95744103;0,851063723
66503;1669,062522;6,697207332
66504;1967,779488;38,26472694
66505;425,7699263;17,60960687
66506;647,5283552;30,30980961
66516;5460,133971;183,8666957
66517;1662,337752;56,09219962
66520;1424,464329;71,24389461
66530;103710,5214;894,6612585
66534;45535,87995;558,1240653
66537;135810,5102;724,8001299
66538;38062,77062;636,4889511
66541;153408,2349;1228,173339
66566;21206,27186;20,94484912
66569;330,3153587;0,327609306
66650;6193,715482;830,8319111
66653;19,55114061;0,808901142
66654;97,24433247;3,530555657
66667;30869,96748;130,5896506
66668;261041,0811;656,3351429
66676;27116,60395;15,85345543
66680;7038,867747;7,99600983
66704;105716,8675;549,2041932
66707;227250,2307;595,6640167
66753;1842,261864;16,80053565
66755;6554,478206;31,32673703
66841;63,77281053;0,647834321
66842;585,7984405;1,682097724
66843;1084,962483;3,562709765
66844;3841,126643;13,73233103
66845;312,6851177;1,908475894
66863;7231,836442;973,3526664
66864;52322,21155;3293,534085
66866;28,01134835;3,705204808
66867;26170,01696;2194,268718
66870;10,86222688;1,349344953
66876;1509,127513;5,908300453
66877;1469,243603;3,642122219
66878;10751,48789;22,028526
66879;7962,641736;16,52482919
66880;5843,524044;12,35874073
66881;1849,722343;4,556958508
66887;4674,31659;331,7563398
66890;3060,003222;22,64677404
66891;3403,276185;165,1774802
66892;33301,05067;1793,502183
66895;3425,652705;18,13950413
66911;867,9746634;12,78883362
66919;49879,58287;433,5179586
66920;2073139,872;58598,30819
66922;5013,892635;136,5919663
66925;2243456,777;13509,54242
66926;4161224,561;8499,960516
66929;6950,696181;106,0485224
66930;13859,1981;165,2477058
66935;6566,804132;2211,961136
66936;48572,25002;317,1417378
66937;6580,453822;30,06435357
66938;173419,1213;555,3535997
66939;1530,282086;8,919088944
66940;12119,06224;72,79693599
66941;8839,187446;26,71567468
66942;20208,65515;66,81306769
66946;78710,25774;109,8647042
66947;306,4750125;0,29022255
66949;330,768415;0,980054563
66950;28965,47277;28,8930039
66952;338,6035885;0,16766372
66954;317,226206;0,477642409
66955;2814,473936;3,775981753
66957;69,5485792;0,128318412
66959;842,0958356;0,709715049
66965;33336,24886;17,17438167
66967;50955,06117;30,2070783
66971;95,06958234;3,12262529
66972;1004,097011;10,82708049
66975;559,221217;8,754163806
66976;404,5974077;7,838166875
66977;2521,554908;42,26830997
66979;1021,737344;16,81296145
66980;2556,018239;42,85778382
66981;389,8857702;6,204928859
66984;82,36044392;1,218538517
66986;54,67667191;2,308215434
66987;22,64671713;0,756656102
66989;13,93544434;0,346102981
66990;596,4543287;21,1947188
66992;112,0707209;9,609830833
66993;645,0142906;27,76378539
66994;565,5264978;28,88675342
66995;383,8354409;16,70638512
66996;1345,06799;47,33220617
66997;846,4131614;45,03014764
66998;4320,729147;139,5522903
66999;5864,33886;202,2971738
67000;9752,744429;246,6974949
67001;9,956239304;0,409488798
67002;606,9383399;31,5286738
67003;763,5651556;39,64427258
67004;550,4897488;32,70019687
67005;758,8477313;41,85380849
